time_s,L1_heel,L2_lateral_forefoot,L3_medial_forefoot,R1_heel,R2_lateral_forefoot,R3_medial_forefoot
4.95,95.9,358.9,335.3,0.0,2.7,0.0
4.96,39.8,379.4,355.9,0.0,1.3,0.6
4.97,0.0,404.1,386.7,2.1,0.0,0.0
4.98,0.0,417.7,408.5,3.9,2.1,0.7
4.99,4.6,434.2,425.6,0.0,0.0,2.5
5.0,5.4,446.2,446.8,1.1,7.0,0.0
5.01,0.0,459.6,458.5,0.0,1.7,0.5
5.02,0.0,473.9,480.9,0.0,0.0,0.0
5.03,0.0,471.1,492.2,4.4,1.4,5.5
5.04,3.3,478.9,490.9,12.0,0.0,0.8
5.05,0.0,473.3,493.6,0.0,1.0,0.0
5.06,3.3,466.3,500.8,0.0,0.0,0.0
5.07,2.2,470.5,498.8,0.0,0.0,1.6
5.08,0.0,463.5,483.7,0.3,0.0,5.4
5.09,6.3,451.4,478.8,0.0,9.7,0.0
5.1,0.0,433.0,467.3,0.0,0.4,0.0
5.11,6.6,424.9,449.7,0.0,0.0,0.0
5.12,1.3,407.0,436.8,1.6,0.0,6.2
5.13,0.0,382.4,412.1,0.0,1.9,0.0
5.14,6.4,358.3,389.8,0.0,0.0,5.1
5.15,3.9,338.4,366.2,0.0,0.0,0.0
5.16,0.0,315.8,333.0,43.6,0.0,0.0
5.17,0.0,286.8,301.0,97.4,0.0,0.0
5.18,0.0,251.9,281.1,153.9,0.0,1.0
5.19,9.7,224.9,241.0,213.3,0.0,0.0
5.2,0.0,195.5,217.6,261.9,0.0,4.2
5.21,0.0,153.8,180.6,305.7,0.0,4.4
5.22,1.1,124.3,133.3,363.9,0.0,0.0
5.23,0.0,94.3,106.5,405.5,1.1,2.7
5.24,0.0,48.3,62.0,438.8,8.9,0.0
5.25,4.0,22.1,16.5,479.6,5.3,0.2
5.26,1.9,6.5,0.0,510.4,7.8,6.1
5.27,0.0,0.0,2.8,544.3,0.0,0.0
5.28,0.1,0.0,0.1,563.5,6.7,3.7
5.29,0.0,4.1,1.7,583.2,0.9,1.8
5.3,0.0,0.0,0.0,596.1,3.9,0.0
5.31,0.0,0.0,0.0,599.2,1.8,1.5
5.32,0.0,0.0,0.0,613.7,0.0,1.0
5.33,0.0,1.9,2.8,608.5,2.9,0.0
5.34,0.0,3.0,0.0,595.3,1.9,0.0
5.35,4.2,0.0,0.0,586.3,0.0,0.0
5.36,3.1,0.0,0.0,571.7,0.0,0.0
5.37,0.0,3.9,0.4,545.3,15.8,5.4
5.38,0.0,0.0,0.0,523.9,50.4,2.3
5.39,0.0,0.0,3.7,497.4,87.9,14.1
5.4,8.6,5.0,0.0,449.1,119.1,59.2
5.41,0.0,0.0,0.0,407.3,158.6,101.1
5.42,0.0,4.4,8.7,362.1,191.6,142.4
5.43,0.4,0.0,0.0,310.5,224.4,175.2
5.44,0.0,0.0,0.0,274.8,254.4,209.9
5.45,0.0,2.0,2.3,216.6,291.0,250.3
5.46,4.6,0.0,0.0,167.7,317.2,286.7
5.47,1.8,0.0,5.0,113.4,343.3,317.4
5.48,3.4,0.0,4.0,48.7,374.9,342.7
5.49,2.4,6.1,2.1,0.0,390.7,380.8
5.5,3.6,1.0,0.0,7.0,413.3,398.3
5.51,6.3,4.7,0.0,0.0,426.7,421.7
5.52,5.3,3.7,0.0,0.0,438.7,437.6
5.53,9.3,2.4,4.5,0.0,447.7,461.0
5.54,4.9,0.0,4.2,0.0,461.9,472.1
5.55,0.0,2.0,1.6,6.0,456.4,481.0
5.56,3.4,5.7,0.0,2.7,471.3,481.9
5.57,2.8,0.3,6.0,0.7,471.8,494.3
5.58,7.7,7.6,0.0,6.4,467.1,493.1
5.59,0.0,0.0,7.2,5.6,462.1,490.8
5.6,2.2,0.0,1.1,1.3,449.0,480.3
5.61,0.0,4.0,2.0,11.1,448.4,470.0
5.62,2.1,0.0,0.0,0.0,427.5,456.5
5.63,0.0,8.2,5.6,4.4,408.4,450.2
5.64,1.9,5.3,2.4,0.0,395.3,419.7
5.65,0.0,6.4,5.8,3.6,371.9,395.1
5.66,3.2,3.5,0.7,0.0,346.1,373.5
5.67,0.8,0.0,0.0,1.8,319.6,345.5
5.68,0.6,0.0,2.4,9.6,293.4,323.0
5.69,7.8,6.0,5.8,3.8,268.9,280.6
5.7,0.0,0.0,4.1,1.9,233.9,250.0
5.71,1.4,6.3,0.6,0.0,198.9,217.4
5.72,0.4,2.7,0.0,0.8,168.2,184.7
5.73,40.1,0.0,3.2,0.0,129.7,144.2
5.74,106.4,1.8,0.0,3.5,95.2,108.6
5.75,155.3,1.9,0.1,3.4,57.6,63.6
5.76,209.0,0.0,0.0,0.0,22.4,21.0
5.77,273.4,5.7,0.0,6.7,0.0,3.4
5.78,317.2,5.6,1.5,6.1,0.0,0.0
5.79,362.1,0.6,8.6,0.6,3.6,0.0
5.8,412.7,0.0,0.0,2.3,6.0,3.9
5.81,454.6,5.2,3.1,0.0,0.0,0.8
5.82,492.8,0.0,9.4,0.0,0.7,3.9
5.83,535.0,1.8,3.5,0.0,0.0,0.0
5.84,568.4,3.0,0.0,0.0,3.5,5.1
5.85,601.3,0.0,0.9,0.0,1.0,2.7
5.86,622.3,3.9,1.9,0.0,13.3,0.0
5.87,640.5,0.0,5.7,2.3,0.0,0.8
5.88,647.9,0.0,4.9,4.1,6.1,1.4
5.89,663.4,3.9,0.0,0.0,6.5,0.0
5.9,668.6,0.0,0.0,0.0,2.1,0.0
5.91,662.6,3.5,0.0,0.0,0.1,1.3
5.92,655.6,0.0,0.0,0.0,0.4,0.0
5.93,636.6,1.1,0.0,0.0,0.0,0.0
5.94,628.6,0.2,0.0,5.8,4.5,1.2
5.95,609.4,0.0,0.0,0.0,0.0,3.3
5.96,576.8,41.2,0.0,0.0,0.0,4.3
5.97,541.8,77.4,0.0,3.3,0.0,2.1
5.98,508.0,119.7,46.0,0.0,0.0,3.3
5.99,467.5,154.7,88.7,0.0,3.4,4.0
6.0,424.5,190.4,126.5,8.1,4.3,0.3
6.01,382.1,224.9,174.1,1.5,0.0,0.0
6.02,331.2,255.7,208.0,3.7,4.1,4.6
6.03,282.1,288.8,242.2,2.0,0.0,0.0
6.04,225.4,321.8,277.6,0.6,0.1,0.0
6.05,164.5,349.2,316.0,5.1,0.0,0.0
6.06,108.7,381.4,354.0,7.6,0.4,9.9
6.07,50.4,402.3,376.9,0.0,0.3,1.8
6.08,0.0,426.1,410.8,0.0,0.0,0.0
6.09,7.2,439.4,434.6,0.0,0.0,0.0
6.1,7.8,466.6,465.3,0.0,0.0,0.0
6.11,3.3,475.8,479.1,3.9,5.5,2.2
6.12,0.5,486.6,492.1,1.0,0.0,1.1
6.13,0.0,507.2,512.2,7.7,9.0,0.0
6.14,0.9,510.5,523.5,4.4,0.0,1.3
6.15,0.0,515.8,526.9,5.5,1.0,0.0
6.16,6.5,515.1,528.6,0.0,2.3,4.2
6.17,0.0,511.5,536.9,0.0,0.0,0.2
6.18,1.5,506.4,533.2,0.0,5.5,0.0
6.19,0.0,503.5,521.8,5.3,2.2,2.8
6.2,0.0,494.9,520.6,0.0,0.0,1.5
6.21,2.7,477.4,505.5,0.0,5.5,0.0
6.22,4.1,470.6,487.4,0.0,0.0,2.9
6.23,0.0,443.6,474.5,11.0,0.0,2.5
6.24,3.0,418.4,460.4,0.0,2.3,4.8
6.25,0.0,394.3,436.8,2.1,3.2,2.8
6.26,1.0,369.4,409.8,33.7,1.3,0.0
6.27,4.0,347.4,378.6,100.3,0.0,0.0
6.28,1.3,319.0,349.1,146.8,0.0,0.7
6.29,0.0,291.8,314.2,206.0,4.5,1.4
6.3,0.0,256.5,274.5,261.1,1.0,0.2
6.31,4.1,226.1,238.8,316.5,0.0,0.0
6.32,0.0,187.7,201.9,361.3,0.0,2.7
6.33,0.0,151.4,170.6,415.9,6.1,0.0
6.34,2.4,112.0,129.0,453.5,0.0,2.7
6.35,0.0,82.3,79.3,486.3,1.1,6.8
6.36,0.0,32.4,42.3,526.1,5.4,0.0
6.37,5.4,1.4,0.0,548.8,2.2,1.8
6.38,0.0,0.0,0.0,571.2,0.0,0.1
6.39,0.0,3.1,0.0,595.1,0.0,2.1
6.4,0.0,0.0,5.6,594.3,7.5,0.4
6.41,0.0,0.0,0.0,614.1,0.0,0.0
6.42,0.0,0.0,0.9,609.7,0.0,0.0
6.43,2.9,5.6,0.9,605.5,1.5,6.4
6.44,0.4,0.0,0.0,606.4,0.0,1.8
6.45,3.9,7.9,0.4,581.2,2.3,3.3
6.46,0.0,1.1,4.2,566.5,0.0,1.6
6.47,8.5,0.1,5.9,538.0,28.9,3.9
6.48,0.0,0.0,0.0,507.8,70.7,0.0
6.49,0.0,2.3,0.0,469.9,108.5,41.7
6.5,7.0,0.0,0.2,430.1,140.6,85.0
6.51,1.9,0.6,4.4,393.8,174.9,129.2
6.52,1.4,0.0,1.4,344.3,214.8,174.8
6.53,1.7,1.3,2.7,288.3,242.3,204.7
6.54,2.3,1.4,0.0,233.2,284.6,237.9
6.55,1.2,1.6,0.0,179.9,310.2,271.5
6.56,0.0,0.4,0.0,129.4,334.9,306.5
6.57,3.3,6.3,0.0,72.3,359.3,338.5
6.58,2.6,1.7,0.0,11.3,384.5,359.1
6.59,5.7,10.4,5.3,0.0,401.7,394.4
6.6,7.1,0.2,6.2,3.0,428.2,423.4
6.61,1.3,3.8,0.6,5.2,438.4,441.4
6.62,0.0,0.0,0.0,0.7,455.8,457.3
6.63,7.1,5.6,1.5,7.9,465.9,465.9
6.64,0.0,0.0,7.4,0.0,474.2,487.2
6.65,1.4,1.8,1.9,2.7,474.8,492.1
6.66,0.0,0.0,4.7,0.0,478.6,493.6
6.67,0.0,1.8,0.0,4.2,476.9,484.9
6.68,3.1,0.0,0.0,2.5,466.5,488.2
6.69,1.0,0.0,0.0,7.2,457.8,484.8
6.7,2.1,0.0,0.0,2.0,442.4,472.4
6.71,0.0,6.2,9.1,0.0,425.9,459.3
6.72,0.0,1.9,0.6,0.0,417.3,444.0
6.73,0.0,0.0,3.5,0.0,394.2,421.4
6.74,0.0,4.4,0.0,0.0,371.6,399.9
6.75,0.0,0.0,0.0,5.4,341.2,367.6
6.76,7.4,3.0,5.7,5.1,322.4,337.0
6.77,0.0,2.2,0.0,0.0,285.4,312.3
6.78,0.0,2.5,1.4,0.2,251.5,279.4
6.79,5.6,7.4,1.8,0.2,219.2,243.0
6.8,1.8,0.0,0.3,0.0,193.1,204.0
6.81,0.0,2.4,0.0,1.8,146.5,163.2
6.82,0.0,5.0,0.0,5.8,111.0,125.2
6.83,44.4,0.0,0.0,3.6,88.0,84.9
6.84,114.0,0.0,3.2,5.4,42.0,43.5
6.85,163.7,0.0,2.3,0.0,0.0,10.4
6.86,212.4,1.3,0.0,0.1,0.0,0.0
6.87,274.5,0.0,0.0,0.0,0.0,12.9
6.88,329.6,2.2,8.4,1.0,0.4,0.0
6.89,374.2,0.0,0.0,1.3,2.9,1.5
6.9,415.6,5.2,0.0,3.8,6.1,0.0
6.91,457.2,2.1,0.0,5.3,0.0,1.2
6.92,495.5,7.7,0.0,2.8,0.0,3.9
6.93,539.0,2.7,4.4,0.0,0.0,0.1
6.94,561.8,0.0,2.6,0.0,11.2,3.9
6.95,579.7,0.0,0.1,2.1,3.5,0.0
6.96,607.3,1.0,2.0,6.0,1.5,0.0
6.97,620.4,0.0,1.9,0.0,0.0,2.5
6.98,626.8,4.7,8.4,0.0,0.0,0.1
6.99,627.9,0.0,1.0,8.3,0.2,0.0
7.0,625.7,8.1,0.0,2.0,0.0,0.0
7.01,626.8,5.1,0.8,0.7,0.0,1.6
7.02,610.7,0.0,0.0,0.0,0.0,0.0
7.03,593.6,7.2,0.0,0.1,0.0,1.5
7.04,569.5,6.7,4.4,2.7,0.0,4.8
7.05,541.9,48.9,2.4,2.0,5.6,8.2
7.06,506.0,81.0,18.2,0.0,0.0,5.6
7.07,470.1,131.0,61.4,0.0,0.0,0.6
7.08,434.5,153.7,104.6,0.0,0.0,1.0
7.09,390.8,190.2,146.6,6.7,2.8,0.0
7.1,332.2,228.0,182.4,3.6,0.0,0.0
7.11,285.4,268.9,217.9,0.0,3.9,3.5
7.12,236.2,298.9,247.0,0.0,0.0,0.0
7.13,184.9,325.3,295.5,1.1,0.0,1.5
7.14,127.6,356.6,327.0,0.0,6.6,0.0
7.15,59.4,377.5,356.7,0.0,0.0,5.5
7.16,9.2,402.9,382.1,0.0,2.9,0.0
7.17,0.2,428.5,414.8,0.0,4.0,4.4
7.18,4.2,439.0,433.3,0.7,1.2,0.0
7.19,3.2,452.4,454.7,0.0,0.0,0.0
7.2,0.0,469.9,471.9,10.0,8.5,5.3
7.21,2.2,480.7,488.1,2.4,0.0,0.0
7.22,4.0,485.0,492.6,0.0,0.8,0.0
7.23,0.0,492.4,507.0,0.0,0.0,0.0
7.24,0.0,488.4,506.0,1.6,0.6,3.4
7.25,0.0,487.6,506.8,0.0,3.9,3.0
7.26,2.7,483.4,510.3,5.3,0.0,0.0
7.27,0.8,474.9,496.6,1.1,0.0,0.0
7.28,0.0,469.1,494.5,0.0,2.1,2.7
7.29,0.0,450.2,478.5,0.0,0.0,5.3
7.3,0.6,430.9,455.4,0.0,3.0,0.0
7.31,0.0,414.9,448.2,1.8,0.0,2.2
7.32,0.0,395.0,421.8,0.0,3.8,3.5
7.33,0.0,369.8,397.0,0.6,0.0,8.6
7.34,5.4,343.0,371.7,14.7,0.0,0.0
7.35,0.1,305.6,343.5,76.1,0.0,0.0
7.36,0.0,271.1,305.8,133.0,0.0,0.0
7.37,0.0,253.9,272.8,191.7,4.4,3.3
7.38,4.1,216.8,235.5,239.7,0.0,0.0
7.39,2.2,179.8,194.6,286.4,4.4,1.2
7.4,0.8,146.5,150.4,344.2,1.7,0.5
7.41,3.5,114.3,117.2,383.4,0.0,0.0
7.42,3.4,74.5,80.7,430.1,1.4,0.4
7.43,0.8,34.5,35.8,464.0,1.3,4.1
7.44,0.0,0.0,0.0,502.5,0.0,0.0
7.45,0.0,0.0,4.4,530.5,1.2,0.0
7.46,1.7,0.0,0.0,562.4,2.9,0.0
7.47,5.6,2.5,0.0,587.2,0.0,0.9
7.48,0.0,4.4,4.1,600.2,1.4,0.0
7.49,5.9,4.8,0.0,613.3,0.0,4.3
7.5,1.5,2.7,7.1,625.3,0.0,0.0
7.51,1.5,0.0,4.6,624.0,2.3,0.0
7.52,9.6,0.0,0.0,619.6,0.0,0.0
7.53,6.6,0.0,1.8,620.5,0.0,6.9
7.54,6.7,0.0,9.7,607.1,0.0,0.0
7.55,0.0,0.0,4.0,590.5,0.0,0.0
7.56,8.8,7.0,1.0,571.9,0.0,0.1
7.57,0.0,0.0,11.6,546.7,31.6,0.0
7.58,0.0,0.0,0.5,513.3,66.9,7.0
7.59,0.0,0.0,2.3,475.2,113.8,45.0
7.6,1.3,1.2,0.0,439.0,144.7,86.1
7.61,0.0,0.0,0.0,402.2,184.9,124.8
7.62,1.6,0.0,0.0,355.6,212.9,162.5
7.63,0.0,0.0,0.2,305.2,248.4,195.3
7.64,7.2,0.0,1.3,254.1,277.5,237.4
7.65,2.2,0.0,0.0,207.4,307.5,264.4
7.66,9.1,0.0,2.6,150.2,335.3,301.8
7.67,0.0,7.8,0.0,99.0,358.8,337.5
7.68,6.2,0.7,2.4,43.7,379.3,369.3
7.69,0.0,2.1,3.7,0.0,408.7,400.7
7.7,0.8,0.0,0.0,3.8,431.1,413.8
7.71,0.0,0.0,0.0,0.6,448.0,433.7
7.72,0.0,0.0,6.2,1.1,453.2,458.1
7.73,0.0,10.0,3.5,0.0,464.0,479.4
7.74,0.0,0.0,0.6,0.0,473.5,491.1
7.75,0.0,1.4,5.9,0.0,481.1,490.7
7.76,0.0,0.0,0.3,0.0,484.9,501.1
7.77,0.5,0.0,0.0,0.5,481.6,508.7
7.78,4.7,0.0,0.0,0.6,477.4,509.5
7.79,1.2,9.5,0.0,1.1,478.5,505.4
7.8,4.7,2.4,3.1,0.0,456.4,495.3
7.81,0.0,6.6,5.6,2.8,459.6,490.4
7.82,0.0,0.0,0.1,7.2,443.1,479.7
7.83,2.8,0.0,4.9,0.0,434.3,457.1
7.84,1.4,0.0,0.0,0.0,417.2,448.1
7.85,0.0,1.6,0.0,0.0,396.7,425.9
7.86,3.7,1.0,0.0,0.3,368.3,395.5
7.87,0.0,0.0,0.0,0.0,340.2,376.1
7.88,0.0,0.0,0.0,0.0,314.6,347.3
7.89,1.9,3.8,8.0,0.0,290.2,316.9
7.9,0.0,0.0,1.8,4.1,252.1,287.3
7.91,0.0,1.2,0.0,5.1,232.4,246.7
7.92,45.6,0.8,6.9,6.4,192.3,212.2
7.93,100.1,0.0,0.0,0.9,161.4,163.2
7.94,158.3,0.0,0.0,0.0,117.0,139.9
7.95,218.4,0.0,8.0,0.0,84.5,100.4
7.96,267.0,7.5,0.0,0.0,44.2,62.0
7.97,319.3,4.4,9.8,0.0,19.2,12.8
7.98,364.0,4.1,3.1,1.0,0.0,3.8
7.99,402.6,0.0,5.2,2.2,2.3,4.1
8.0,437.6,0.0,5.3,7.8,0.3,0.0
8.01,475.5,4.4,0.0,0.0,1.9,4.2
8.02,506.9,3.6,0.0,0.0,0.0,1.9
8.03,532.2,0.5,0.0,0.0,0.0,0.0
8.04,559.6,0.0,0.0,0.0,0.0,2.3
8.05,574.7,0.0,0.0,0.0,1.6,0.0
8.06,589.5,3.5,0.0,1.4,1.7,0.0
8.07,581.8,4.7,6.8,0.0,11.2,1.5
8.08,589.9,0.0,2.4,0.5,6.7,0.0
8.09,583.1,0.0,9.5,2.6,0.0,5.6
8.1,563.4,5.0,0.0,5.7,0.0,0.7
8.11,548.5,0.0,0.0,1.2,0.0,3.1
8.12,528.7,20.0,0.0,4.2,5.1,2.0
8.13,495.6,49.7,6.0,0.0,0.0,4.1
8.14,462.7,85.6,23.6,0.0,1.9,0.0
8.15,423.7,123.7,58.8,5.4,0.0,0.8
8.16,375.7,157.4,103.8,0.0,0.0,0.0
8.17,340.7,197.9,139.4,0.0,8.4,2.6
8.18,289.6,230.1,176.9,4.5,0.2,1.0
8.19,237.4,262.4,227.4,0.0,0.0,0.0
8.2,190.4,288.6,253.3,0.0,1.0,0.0
8.21,128.0,313.9,288.7,0.0,0.0,6.6
8.22,80.9,341.4,318.9,0.5,0.0,0.0
8.23,22.8,363.1,347.1,4.3,0.0,2.8
8.24,0.0,391.6,371.0,3.7,0.0,5.0
8.25,0.0,408.0,396.5,0.0,0.0,2.3
8.26,0.0,419.1,419.5,4.4,4.5,7.9
8.27,3.0,428.5,441.2,1.4,1.9,3.8
8.28,0.7,448.0,453.4,3.4,2.6,1.5
8.29,1.0,449.1,455.4,0.0,0.0,0.0
8.3,2.0,451.7,471.5,7.0,3.3,1.6
8.31,0.0,459.0,473.2,0.9,0.0,2.7
8.32,0.0,448.2,469.0,0.0,0.0,0.0
8.33,3.8,443.4,468.9,6.6,1.6,0.0
8.34,2.8,435.2,463.7,0.0,0.0,0.0
8.35,0.0,419.3,451.3,0.0,0.0,0.7
8.36,1.6,411.3,439.4,0.0,0.0,0.0
8.37,5.0,389.7,417.1,1.8,5.0,0.0
8.38,4.6,370.6,408.5,0.0,5.2,0.0
8.39,0.0,347.6,369.7,0.0,0.0,3.3
8.4,0.0,323.2,353.9,0.0,0.0,4.6
8.41,0.0,295.1,324.5,0.0,0.0,0.3
8.42,0.0,270.3,294.7,0.0,0.0,7.3
8.43,5.8,237.8,256.2,3.4,3.3,5.4
8.44,0.0,206.0,228.6,1.1,3.7,1.9
8.45,0.0,181.3,186.8,38.0,0.0,0.0
8.46,0.0,136.1,144.3,95.0,0.0,0.0
8.47,0.0,103.1,105.4,147.4,0.0,2.2
8.48,0.0,66.8,70.2,197.7,0.5,0.0
8.49,0.0,26.4,22.8,261.3,0.0,2.2
8.5,4.3,1.1,7.2,308.0,3.2,2.5
8.51,0.0,0.1,4.2,358.3,2.0,0.0
8.52,9.9,0.8,7.3,400.7,2.4,4.4
8.53,0.0,0.0,6.9,436.0,0.0,0.0
8.54,6.4,0.0,0.0,466.0,0.0,0.1
8.55,5.6,0.1,0.0,504.0,3.8,0.0
8.56,0.0,0.0,0.0,540.7,0.0,0.0
8.57,0.0,6.0,0.0,562.5,0.0,8.6
8.58,0.0,8.6,7.1,581.2,3.2,0.0
8.59,0.0,0.7,0.0,587.9,0.0,1.8
8.6,0.0,2.7,0.0,607.8,4.3,0.0
8.61,0.1,4.3,0.0,608.3,0.0,0.0
8.62,0.0,0.0,1.5,609.4,0.0,2.2
8.63,9.2,3.7,5.1,610.2,5.5,0.0
8.64,0.0,0.0,0.0,592.0,0.0,1.3
8.65,0.3,9.2,0.0,576.7,5.7,4.0
8.66,0.0,0.0,5.9,560.6,0.0,0.9
8.67,0.0,3.6,2.9,538.1,34.2,1.3
8.68,0.0,0.0,0.0,503.1,70.9,0.0
8.69,0.0,8.8,6.8,476.5,104.8,44.9
8.7,0.0,0.0,0.0,427.4,139.1,81.3
8.71,3.2,4.7,3.7,385.0,175.4,113.6
8.72,0.9,2.5,0.0,339.6,206.6,163.5
8.73,2.8,1.6,2.4,291.2,250.9,202.3
8.74,0.0,0.9,0.0,248.7,272.1,240.0
8.75,0.9,0.0,0.0,190.8,308.0,277.5
8.76,0.0,0.0,2.9,134.9,334.9,304.8
8.77,4.0,4.3,0.0,86.6,357.7,334.7
8.78,1.3,0.0,5.0,32.3,379.0,365.7
8.79,0.0,4.7,4.9,4.2,401.4,384.1
8.8,0.0,1.4,0.0,3.5,421.5,404.7
8.81,0.0,4.8,3.3,0.0,435.6,430.5
8.82,0.1,3.2,0.0,1.1,442.4,455.6
8.83,0.0,0.0,0.2,2.0,452.1,463.0
8.84,0.0,2.5,2.6,0.0,473.3,479.5
8.85,3.1,0.0,0.0,0.7,461.8,488.8
8.86,3.3,4.7,3.1,0.0,475.4,493.1
8.87,7.1,2.4,0.0,0.0,473.0,489.3
8.88,0.0,2.4,0.0,1.5,471.1,494.8
8.89,2.7,0.0,2.8,6.0,459.5,487.5
8.9,0.0,0.0,0.0,4.6,456.3,488.5
8.91,3.3,0.0,0.0,2.6,443.8,475.6
8.92,0.0,0.0,4.2,0.3,439.5,455.7
8.93,0.0,0.0,0.4,0.0,411.8,447.4
8.94,1.3,0.0,0.0,0.0,396.9,421.9
8.95,0.0,0.0,3.4,0.0,363.5,391.3
8.96,0.0,0.5,0.0,0.0,349.3,372.4
8.97,0.0,2.1,0.0,2.3,319.8,351.5
8.98,2.9,0.0,0.0,3.8,291.6,311.7
8.99,49.8,0.0,3.6,2.9,261.6,282.6
9.0,109.2,0.0,0.0,4.7,235.7,243.4
9.01,162.9,0.0,0.0,0.3,196.8,208.4
9.02,221.3,0.0,2.6,0.0,158.5,172.8
9.03,273.1,0.0,3.2,0.0,124.0,133.0
9.04,311.8,0.0,0.0,0.0,93.7,96.3
9.05,370.0,2.8,3.7,2.6,55.8,65.9
9.06,406.9,0.0,8.2,0.0,11.0,18.6
9.07,450.3,1.5,5.4,0.0,2.1,3.1
9.08,481.8,3.5,4.8,2.8,0.0,4.4
9.09,519.1,1.3,1.3,0.0,1.8,0.0
9.1,555.4,3.2,0.0,3.9,0.0,0.0
9.11,568.6,0.0,0.0,0.0,0.0,3.1
9.12,584.3,0.0,1.8,1.2,0.0,0.0
9.13,598.2,4.4,0.0,0.0,6.1,2.8
9.14,601.1,2.0,0.0,3.3,1.6,6.7
9.15,615.5,7.4,0.0,0.0,5.0,0.0
9.16,608.4,6.8,0.9,0.0,11.6,0.0
9.17,595.2,1.2,0.3,3.0,0.2,0.0
9.18,582.4,0.0,0.0,0.0,6.0,0.0
9.19,568.6,0.0,3.3,0.0,0.0,0.0
9.2,549.5,11.5,0.0,0.0,5.0,0.0
9.21,513.7,48.7,0.0,3.7,0.0,0.0
9.22,490.8,84.5,23.8,1.2,0.0,0.7
9.23,449.9,119.3,64.6,1.0,2.1,3.8
9.24,406.6,159.8,97.6,0.0,2.8,0.0
9.25,365.0,199.3,140.8,2.0,0.0,4.5
9.26,327.3,229.4,175.0,0.0,0.0,0.0
9.27,265.4,256.2,214.3,0.0,2.4,0.0
9.28,216.4,291.7,251.3,0.0,0.0,0.0
9.29,169.5,317.4,286.8,0.0,0.0,1.8
9.3,111.6,342.4,317.8,4.3,0.0,3.4
9.31,51.7,366.5,347.4,0.9,0.0,5.8
9.32,3.9,388.2,369.5,0.0,0.7,1.2
9.33,4.0,411.4,400.3,0.4,2.1,3.0
9.34,1.3,426.5,423.2,0.4,1.9,5.5
9.35,0.0,437.7,443.2,0.3,0.0,0.0
9.36,0.0,449.4,454.0,0.7,0.0,0.0
9.37,1.1,462.8,473.9,0.0,3.7,11.1
9.38,0.0,469.6,475.2,0.4,0.0,3.4
9.39,5.3,470.1,485.7,0.0,0.0,2.0
9.4,6.8,467.3,490.0,2.3,0.0,3.6
9.41,0.0,474.5,486.4,0.0,0.0,0.0
9.42,1.4,468.4,487.3,4.7,1.4,0.0
9.43,4.7,448.2,483.1,0.0,0.0,0.0
9.44,7.8,450.6,465.4,6.7,0.0,1.7
9.45,6.2,430.8,458.4,0.0,0.0,0.0
9.46,0.0,416.1,437.2,0.0,3.2,0.4
9.47,0.0,401.0,433.6,1.2,0.0,0.0
9.48,2.0,381.8,404.6,2.5,0.0,0.0
9.49,0.0,355.7,379.8,0.0,2.9,3.5
9.5,7.1,326.9,353.3,3.6,0.8,0.0
9.51,6.5,292.7,325.5,0.0,0.0,0.0
9.52,0.0,260.5,295.5,0.0,1.4,0.0
9.53,0.0,241.0,251.8,0.0,4.1,0.0
9.54,0.0,210.2,228.1,0.0,0.0,0.8
9.55,0.0,167.6,191.2,0.0,0.0,4.9
9.56,0.0,134.8,147.9,0.0,4.6,0.0
9.57,3.8,97.9,108.7,16.6,1.6,0.0
9.58,0.0,61.3,57.1,81.5,0.0,0.0
9.59,0.0,31.2,24.4,131.3,0.0,0.0
9.6,0.0,0.9,2.1,192.1,0.0,0.3
9.61,0.0,0.0,4.8,255.9,0.0,3.1
9.62,0.0,10.6,2.9,306.4,0.0,0.0
9.63,0.7,0.0,0.0,358.9,0.0,2.2
9.64,0.0,2.2,7.7,406.9,0.0,0.0
9.65,0.0,0.0,4.0,451.6,0.0,0.0
9.66,0.0,0.0,0.0,497.9,3.0,0.3
9.67,0.0,0.6,8.7,527.4,1.0,2.5
9.68,0.0,3.4,0.0,554.7,0.0,0.0
9.69,0.0,0.0,0.0,588.1,0.0,0.0
9.7,2.8,0.0,0.0,604.9,0.0,0.0
9.71,0.0,0.0,0.0,623.0,0.0,0.0
9.72,0.0,0.0,0.0,635.6,2.3,2.4
9.73,0.0,2.5,3.2,635.9,0.0,4.3
9.74,3.2,1.1,0.0,636.6,5.8,4.0
9.75,0.0,1.7,0.0,634.4,2.3,0.0
9.76,4.2,0.0,0.2,618.5,0.0,4.5
9.77,0.0,0.0,0.0,607.2,0.3,0.0
9.78,0.0,4.7,0.0,576.7,6.0,7.1
9.79,0.0,4.1,0.0,548.9,42.8,0.0
9.8,0.0,5.7,0.0,527.8,78.8,1.7
9.81,0.0,1.5,0.0,476.8,118.8,58.2
9.82,6.9,5.4,5.6,441.2,157.6,92.5
9.83,0.0,0.0,0.0,403.3,196.9,137.8
9.84,0.0,0.0,0.0,346.8,223.8,174.2
9.85,0.0,4.8,0.0,300.2,261.2,227.5
9.86,0.0,3.4,6.8,242.8,302.7,263.6
9.87,0.0,0.0,6.1,183.3,326.9,299.0
9.88,0.0,0.0,2.4,124.4,361.5,327.5
9.89,0.0,0.0,0.0,56.9,393.6,363.2
9.9,0.0,0.0,1.2,4.0,403.6,388.7
9.91,0.0,6.9,1.5,0.9,422.1,420.3
