time_s,L1_heel,L2_lateral_forefoot,L3_medial_forefoot,R1_heel,R2_lateral_forefoot,R3_medial_forefoot
4.95,416.5,511.7,534.1,6.9,0.0,3.5
4.96,415.5,496.1,521.6,7.6,2.6,0.0
4.97,402.3,491.8,509.0,0.0,1.1,0.0
4.98,405.6,475.4,501.9,2.2,6.0,0.0
4.99,385.4,466.4,494.4,0.0,5.4,7.3
5.0,380.7,450.0,474.7,3.9,0.0,8.3
5.01,360.9,431.7,458.9,0.0,0.0,0.0
5.02,342.0,416.5,429.9,0.0,8.5,3.1
5.03,311.8,400.0,414.3,0.0,0.4,2.8
5.04,287.2,378.4,392.9,0.0,3.3,0.8
5.05,259.9,346.4,376.8,0.7,0.0,4.9
5.06,221.3,326.6,351.0,5.1,0.0,0.0
5.07,193.3,303.4,321.9,0.0,0.0,0.0
5.08,157.2,283.3,287.5,0.0,3.7,0.0
5.09,117.1,253.2,265.3,0.0,3.0,0.0
5.1,85.6,226.8,244.8,0.0,4.9,0.0
5.11,42.3,199.2,212.6,2.2,0.0,0.0
5.12,0.0,175.8,184.4,6.1,2.2,0.0
5.13,4.0,149.2,157.7,5.7,0.1,1.5
5.14,0.0,113.3,129.6,4.4,0.0,0.0
5.15,3.2,87.3,91.5,0.0,1.9,0.0
5.16,1.2,52.7,66.2,0.0,24.3,0.0
5.17,0.0,21.4,39.3,1.7,57.2,15.2
5.18,2.4,3.5,7.4,0.0,82.3,45.8
5.19,0.0,1.3,0.0,0.0,117.0,77.6
5.2,0.0,0.7,1.2,1.5,146.7,118.5
5.21,0.0,6.3,3.0,0.0,172.0,144.1
5.22,3.2,0.0,0.1,4.4,201.3,174.8
5.23,0.0,0.0,0.0,0.0,233.9,214.5
5.24,4.5,0.0,0.0,2.2,261.6,235.8
5.25,0.0,0.0,0.0,0.8,290.6,277.6
5.26,1.2,0.0,0.0,5.0,315.3,297.8
5.27,3.1,2.3,0.0,0.0,343.5,330.5
5.28,3.0,1.2,0.4,5.0,362.9,353.3
5.29,0.7,4.1,3.5,5.0,396.7,383.3
5.3,0.0,1.5,0.0,1.1,405.5,405.8
5.31,0.0,0.0,0.0,2.1,433.3,427.3
5.32,0.0,0.0,0.0,2.4,452.3,446.7
5.33,0.0,1.7,1.1,0.0,470.6,471.3
5.34,0.0,0.0,0.8,45.7,484.3,494.1
5.35,0.0,0.0,0.0,91.2,496.5,512.1
5.36,7.2,1.6,0.0,121.8,516.9,521.9
5.37,0.0,0.9,3.5,170.9,526.8,535.6
5.38,4.5,6.3,1.4,207.8,539.2,549.7
5.39,0.0,2.8,0.0,246.5,539.3,560.4
5.4,0.0,1.2,0.0,273.0,559.3,568.6
5.41,0.0,0.0,0.9,306.7,556.9,573.1
5.42,0.0,0.0,0.0,332.6,548.0,577.8
5.43,3.7,0.0,1.5,357.9,562.1,580.5
5.44,2.4,3.8,0.6,388.7,558.9,572.5
5.45,0.0,1.9,8.3,401.2,553.8,579.0
5.46,10.8,3.7,0.0,415.3,559.1,580.4
5.47,0.0,0.4,8.0,432.6,551.9,577.5
5.48,0.2,0.0,0.3,433.1,541.9,569.4
5.49,0.0,4.6,0.0,440.5,531.4,555.9
5.5,0.0,4.3,0.0,430.4,521.9,539.8
5.51,0.0,0.7,0.0,427.0,500.8,529.6
5.52,3.4,2.2,1.7,414.5,493.4,514.2
5.53,2.3,2.0,0.5,406.0,481.6,495.3
5.54,5.2,0.0,0.0,384.9,463.3,479.2
5.55,0.0,0.0,4.1,366.8,435.9,460.5
5.56,2.4,0.0,5.9,339.3,420.5,436.7
5.57,1.2,0.0,0.0,302.3,393.5,423.4
5.58,1.7,4.1,4.0,277.6,375.6,398.1
5.59,0.0,3.4,6.7,238.4,347.7,370.1
5.6,0.0,2.2,0.0,209.5,321.9,345.3
5.61,2.2,3.8,0.0,171.9,300.5,317.2
5.62,3.5,0.0,0.0,132.2,268.8,284.3
5.63,0.0,0.0,3.9,87.8,240.3,264.7
5.64,2.4,0.0,0.0,39.6,215.9,223.9
5.65,4.8,0.0,0.0,4.4,178.9,188.9
5.66,0.0,2.7,1.7,1.6,153.2,164.3
5.67,0.0,2.0,6.2,0.0,117.6,133.3
5.68,0.0,4.0,0.0,0.3,87.2,96.9
5.69,0.0,0.0,0.0,0.0,65.8,69.8
5.7,0.0,21.9,0.0,0.3,27.8,32.0
5.71,0.0,54.5,21.2,0.0,0.0,0.0
5.72,0.0,86.4,44.8,0.0,3.4,0.0
5.73,0.0,122.3,81.4,2.1,6.5,0.6
5.74,2.7,139.1,108.9,0.0,1.0,0.3
5.75,0.0,168.8,138.7,0.9,4.1,4.9
5.76,5.1,198.1,166.2,2.0,0.0,3.3
5.77,3.8,224.5,201.9,1.3,0.2,0.0
5.78,3.5,250.9,237.6,0.0,0.0,0.0
5.79,0.0,281.0,254.0,0.0,1.3,0.0
5.8,0.0,310.2,292.0,8.5,3.9,5.8
5.81,2.9,331.5,314.3,5.6,0.0,0.0
5.82,0.0,351.3,338.8,3.3,0.0,0.8
5.83,0.0,376.7,369.6,1.1,0.0,0.0
5.84,0.0,395.1,397.6,0.0,0.0,0.0
5.85,0.0,423.8,421.3,0.0,0.9,0.0
5.86,0.0,445.2,438.2,0.0,0.9,0.0
5.87,11.5,451.2,457.3,0.0,0.2,2.3
5.88,0.0,475.4,478.3,0.0,0.0,2.1
5.89,36.5,487.1,504.4,3.8,5.4,0.0
5.9,82.5,504.7,509.7,0.0,0.9,1.3
5.91,116.4,517.0,530.3,3.4,0.0,3.8
5.92,155.8,523.4,536.7,3.5,0.3,2.1
5.93,195.6,543.6,547.6,9.3,3.0,0.0
5.94,233.3,546.7,568.2,0.0,0.9,0.2
5.95,261.3,552.4,569.7,0.0,0.0,0.6
5.96,297.2,560.2,577.5,0.5,7.1,5.6
5.97,315.4,560.1,584.1,2.2,1.8,6.8
5.98,345.7,565.2,581.9,0.0,0.0,2.6
5.99,373.2,559.3,585.6,0.0,0.0,0.2
6.0,399.2,556.4,584.9,2.2,2.8,0.0
6.01,404.2,559.5,587.3,0.0,5.2,0.3
6.02,417.0,557.3,584.2,0.0,1.8,0.8
6.03,432.8,546.9,575.4,0.0,2.5,0.0
6.04,438.1,544.9,579.4,9.9,2.6,7.9
6.05,437.7,536.2,562.9,3.3,0.0,0.0
6.06,434.8,528.1,553.6,2.2,0.0,5.2
6.07,433.1,519.2,547.1,0.0,0.0,0.0
6.08,429.1,510.7,525.2,2.8,3.2,0.0
6.09,414.0,491.2,512.0,0.0,2.3,0.0
6.1,405.0,469.8,499.2,0.8,0.0,0.9
6.11,381.3,459.4,474.7,1.0,0.0,0.0
6.12,362.7,444.1,460.7,0.0,0.7,5.5
6.13,336.8,414.5,449.7,0.0,0.0,0.0
6.14,306.8,394.0,427.3,0.0,0.0,0.0
6.15,281.8,370.8,400.8,0.0,0.5,0.0
6.16,241.5,351.4,378.1,0.0,0.0,0.0
6.17,209.9,331.4,350.4,0.0,3.2,2.9
6.18,174.5,311.1,320.8,4.3,0.0,3.6
6.19,140.2,283.2,302.2,6.2,2.0,0.0
6.2,102.6,254.8,264.1,0.0,0.3,0.0
6.21,57.4,226.4,243.2,4.4,6.2,0.0
6.22,16.9,200.1,208.1,0.0,2.2,0.0
6.23,0.3,172.1,178.5,0.0,4.0,3.8
6.24,0.0,146.8,152.1,0.0,31.8,0.7
6.25,4.0,112.5,127.3,0.0,66.4,27.0
6.26,0.0,84.2,93.8,2.1,85.5,57.3
6.27,0.0,51.9,58.0,0.0,113.7,81.2
6.28,0.0,24.2,25.4,0.0,140.5,107.5
6.29,1.3,0.0,3.1,0.0,158.9,139.0
6.3,1.1,0.0,5.5,0.0,193.4,173.0
6.31,0.0,3.5,0.0,1.3,222.7,199.9
6.32,0.0,6.0,0.0,2.5,245.7,225.0
6.33,0.0,0.0,0.0,1.5,274.1,255.1
6.34,0.0,1.3,0.0,3.8,294.8,277.7
6.35,5.9,3.4,0.0,0.0,316.4,300.8
6.36,8.5,0.0,0.0,7.2,339.8,320.0
6.37,0.0,0.8,0.0,0.0,358.7,354.5
6.38,1.7,0.0,0.0,0.0,376.0,371.2
6.39,1.6,0.0,2.3,0.0,395.5,390.8
6.4,0.0,2.1,0.0,0.7,404.2,412.1
6.41,0.0,2.1,0.0,0.0,436.7,437.1
6.42,0.0,3.7,1.6,14.8,444.9,452.5
6.43,1.8,0.0,1.1,49.8,455.6,463.2
6.44,7.8,0.0,6.8,87.6,471.2,481.2
6.45,4.3,4.4,3.7,116.6,491.1,497.6
6.46,0.2,0.0,0.0,163.8,494.5,505.9
6.47,0.0,0.0,0.0,190.2,504.0,515.4
6.48,0.0,0.0,3.0,224.4,518.6,515.4
6.49,4.2,0.0,0.0,252.4,519.5,536.1
6.5,0.9,0.0,0.0,286.9,519.4,532.7
6.51,0.2,2.5,0.0,308.1,516.7,533.5
6.52,0.0,0.0,0.0,323.5,527.5,536.4
6.53,2.4,5.4,5.0,354.6,522.2,541.1
6.54,0.0,5.1,0.7,367.8,526.1,545.9
6.55,1.6,3.6,0.0,384.8,520.3,546.4
6.56,4.0,0.0,0.0,399.1,517.7,539.3
6.57,0.0,5.7,6.9,399.4,513.7,539.5
6.58,0.0,0.0,0.0,407.3,495.9,524.0
6.59,0.0,6.7,1.9,405.2,494.6,516.1
6.6,0.0,0.0,3.5,409.6,483.9,499.6
6.61,0.0,0.0,5.8,399.8,473.6,493.2
6.62,0.0,0.4,0.0,390.0,461.6,474.4
6.63,0.0,0.0,0.0,372.4,446.1,462.8
6.64,3.3,0.0,0.0,364.4,427.5,454.9
6.65,1.5,0.0,2.9,346.0,408.9,428.5
6.66,1.2,11.8,8.0,317.6,389.3,410.5
6.67,0.0,0.0,3.1,296.8,377.3,390.2
6.68,7.8,0.0,0.0,271.5,359.0,379.6
6.69,0.0,2.3,4.8,248.7,334.5,361.1
6.7,7.0,0.0,0.0,210.1,317.3,331.3
6.71,3.0,0.0,0.0,175.5,290.8,311.5
6.72,0.0,0.0,0.0,140.4,267.3,278.3
6.73,8.2,1.2,0.0,104.9,237.5,262.2
6.74,2.3,0.0,0.0,71.8,216.4,228.0
6.75,0.0,2.6,4.9,28.0,196.2,206.4
6.76,0.0,0.0,0.0,3.7,171.9,176.0
6.77,4.1,0.3,0.0,0.0,138.9,140.2
6.78,0.0,0.0,2.3,2.7,116.1,115.7
6.79,0.0,0.0,0.0,3.8,90.9,90.9
6.8,0.4,12.4,0.0,3.2,53.8,53.6
6.81,4.3,41.8,10.8,1.1,31.1,32.8
6.82,7.3,69.4,35.7,1.6,2.7,0.0
6.83,17.6,108.5,67.3,0.0,4.3,2.2
6.84,12.5,129.3,99.7,0.0,0.0,0.0
6.85,5.5,150.0,128.5,1.0,1.3,1.8
6.86,0.0,187.8,157.7,0.3,0.0,3.3
6.87,0.0,210.8,179.4,3.7,1.7,0.0
6.88,0.0,240.7,217.0,0.0,4.9,0.0
6.89,7.2,266.0,252.5,0.6,5.9,5.9
6.9,1.2,298.6,276.4,1.1,4.9,0.0
6.91,3.0,316.0,299.5,2.3,0.0,0.0
6.92,0.8,344.9,329.2,3.8,0.0,2.6
6.93,0.0,367.8,355.4,0.0,4.0,1.7
6.94,0.4,382.0,374.2,2.8,2.4,0.0
6.95,0.0,409.8,406.3,0.0,0.0,0.0
6.96,4.8,426.6,424.7,2.6,0.0,3.9
6.97,0.0,444.3,444.5,5.9,0.0,0.0
6.98,0.0,462.8,472.8,0.0,0.0,9.1
6.99,3.3,488.3,477.6,4.9,0.0,0.0
7.0,0.0,511.9,499.4,0.0,0.0,0.0
7.01,0.0,513.1,523.7,0.0,1.6,1.4
7.02,0.0,531.0,539.6,0.0,2.4,2.2
7.03,0.0,544.0,557.9,0.0,9.0,0.0
7.04,2.4,551.9,555.4,2.0,0.0,6.8
7.05,0.0,569.7,579.5,0.0,0.0,1.3
7.06,2.2,581.5,581.3,4.8,0.0,0.0
7.07,0.0,577.6,596.8,2.8,6.7,1.5
7.08,4.4,592.8,602.2,0.9,0.1,4.8
7.09,0.0,588.2,611.7,0.0,4.0,6.4
7.1,0.0,589.6,611.7,0.0,0.0,0.8
7.11,0.0,594.7,619.5,0.0,0.0,0.0
7.12,0.0,599.0,613.5,0.0,0.0,0.0
7.13,0.0,594.0,616.2,3.8,0.0,0.0
7.14,3.8,594.9,615.6,0.0,0.0,0.0
7.15,0.0,588.9,618.3,0.0,3.5,0.2
7.16,0.0,588.1,610.2,3.3,2.2,0.9
7.17,0.0,578.2,601.4,0.0,7.9,4.5
7.18,0.1,574.1,595.4,0.0,0.0,0.0
7.19,8.0,555.2,588.0,0.0,1.0,0.0
7.2,0.0,547.1,574.5,4.2,0.0,1.8
7.21,0.0,535.9,556.9,0.0,0.0,0.0
7.22,4.7,519.2,550.1,4.4,1.6,1.8
7.23,0.0,504.0,532.7,5.9,0.0,10.9
7.24,2.1,493.9,515.3,5.3,6.7,3.1
7.25,4.7,478.1,496.2,0.0,0.0,1.2
7.26,0.0,457.9,483.1,0.0,0.0,0.0
7.27,0.0,442.6,463.0,0.0,0.0,0.9
7.28,3.7,413.8,436.2,7.9,1.4,6.1
7.29,2.0,395.5,413.6,0.0,0.0,0.0
7.3,0.0,370.3,402.6,4.2,0.0,4.8
7.31,2.4,352.6,374.4,1.9,0.0,1.9
7.32,3.8,330.2,346.4,0.0,0.0,6.5
7.33,0.0,309.0,322.7,0.0,0.0,4.4
7.34,1.2,273.7,291.9,4.7,2.9,0.8
7.35,2.1,253.9,265.7,4.5,24.9,0.5
7.36,0.0,231.6,238.6,6.3,52.3,17.4
7.37,4.8,194.8,213.8,6.7,82.4,51.7
7.38,0.0,166.3,175.2,10.6,104.7,74.4
7.39,0.0,137.4,147.3,4.5,126.4,106.0
7.4,3.1,117.5,116.6,4.6,156.5,133.3
7.41,0.0,83.5,94.8,10.2,186.0,156.9
7.42,3.5,59.6,60.5,2.1,212.7,190.9
7.43,0.8,27.9,26.7,7.2,240.4,211.2
7.44,5.3,7.2,0.0,0.0,262.2,242.3
7.45,2.5,3.2,0.0,2.7,290.9,272.9
7.46,0.0,0.0,0.0,5.0,311.6,296.4
7.47,0.9,0.0,5.0,5.5,327.1,321.0
7.48,1.1,3.2,0.0,5.1,344.4,340.8
7.49,8.1,0.0,5.1,0.1,371.4,371.5
7.5,0.3,4.7,0.0,3.6,396.0,385.8
7.51,0.0,0.0,2.0,0.0,416.0,413.3
7.52,0.0,3.2,0.0,6.4,432.1,435.8
7.53,0.8,0.0,9.8,0.0,450.0,443.4
7.54,0.0,0.0,0.0,5.0,470.7,465.8
7.55,0.0,0.0,7.2,4.2,480.3,482.1
7.56,0.0,6.9,0.0,4.1,495.2,500.6
7.57,0.0,0.0,0.0,8.3,512.6,509.9
7.58,3.2,12.3,2.4,4.2,510.1,521.9
7.59,0.1,0.6,0.0,0.0,534.1,537.9
7.6,0.0,0.0,3.1,2.4,525.7,546.0
7.61,0.0,0.0,3.4,0.0,540.0,556.5
7.62,0.0,4.9,0.0,0.0,547.0,568.1
7.63,0.2,0.0,1.0,0.0,547.4,564.0
7.64,0.0,3.3,7.7,2.6,556.6,574.5
7.65,0.0,9.3,2.6,0.0,559.1,575.7
7.66,0.0,2.7,0.0,0.0,562.9,579.7
7.67,0.0,1.3,3.0,2.0,562.0,577.4
7.68,0.0,4.9,0.0,4.7,557.8,573.7
7.69,0.0,3.2,0.0,0.0,558.1,577.2
7.7,3.1,0.0,2.1,9.3,551.4,582.5
7.71,7.4,5.3,0.0,0.0,541.4,565.3
7.72,3.3,0.0,0.2,2.7,535.8,555.7
7.73,0.0,6.2,2.7,1.4,524.0,547.2
7.74,0.8,2.0,7.6,0.0,511.6,543.9
7.75,0.0,4.8,2.6,5.2,507.0,525.4
7.76,0.0,0.0,0.0,0.0,486.8,521.5
7.77,5.3,0.0,0.0,0.0,478.3,495.8
7.78,8.0,2.3,6.9,0.0,455.0,487.9
7.79,0.0,3.9,0.0,0.0,448.5,473.4
7.8,5.8,0.0,0.0,4.3,428.2,456.1
7.81,0.0,0.0,0.0,0.0,415.3,437.1
7.82,0.0,0.0,3.2,2.1,393.0,415.5
7.83,1.1,0.0,0.5,1.6,373.3,398.2
7.84,6.2,0.0,2.6,1.3,353.0,367.7
7.85,1.1,2.1,0.0,4.2,328.5,346.2
7.86,1.6,1.3,0.0,0.0,306.1,323.5
7.87,3.4,0.1,0.0,0.2,282.7,306.5
7.88,4.0,5.3,0.0,1.8,260.3,277.1
7.89,2.0,1.0,0.5,0.0,233.9,251.9
7.9,4.1,0.8,0.0,0.0,212.6,221.9
7.91,0.0,1.3,3.9,0.0,177.9,198.6
7.92,0.0,0.0,0.0,0.0,152.8,161.5
7.93,7.3,27.1,0.0,0.0,139.7,137.9
7.94,0.0,49.8,19.0,0.0,103.4,110.2
7.95,0.0,85.4,54.3,0.7,73.9,80.4
7.96,0.0,118.5,89.2,0.0,50.4,52.1
7.97,0.0,139.1,108.6,3.4,26.1,26.5
7.98,0.0,167.0,152.1,3.5,2.6,1.0
7.99,1.9,196.7,178.0,0.0,0.0,4.8
8.0,1.9,236.1,205.0,0.0,0.0,0.0
8.01,2.5,253.6,239.9,0.0,0.0,6.0
8.02,2.2,277.6,271.4,0.0,1.2,0.0
8.03,0.0,309.3,287.1,0.0,0.2,5.3
8.04,0.0,321.5,319.1,0.6,0.0,0.0
8.05,4.5,352.0,344.5,3.4,0.0,1.5
8.06,0.0,383.7,373.9,0.0,0.0,0.0
8.07,0.0,395.3,400.7,0.0,5.9,0.0
8.08,3.7,417.9,417.3,0.0,0.0,2.3
8.09,0.0,438.6,436.6,0.0,13.2,0.0
8.1,6.8,455.7,458.8,0.0,0.0,0.0
8.11,47.6,468.0,473.9,3.8,0.0,3.1
8.12,94.4,486.4,482.4,1.7,1.4,0.0
8.13,131.7,502.6,507.7,5.8,4.2,0.0
8.14,168.6,503.5,522.4,0.0,1.9,6.1
8.15,199.6,515.2,533.9,0.0,0.8,7.5
8.16,239.9,524.4,534.4,0.0,0.0,0.0
8.17,270.6,533.6,549.0,1.6,0.0,5.1
8.18,297.6,535.3,558.4,3.4,0.0,6.1
8.19,325.8,537.3,566.3,1.1,3.4,0.0
8.2,354.8,532.5,560.2,0.6,0.0,0.0
8.21,377.5,533.3,562.4,3.4,4.6,0.4
8.22,385.2,536.1,552.8,0.0,0.0,0.0
8.23,398.9,529.0,548.8,4.2,0.0,2.3
8.24,414.8,523.7,551.9,7.9,5.0,0.0
8.25,415.8,517.2,532.6,0.0,5.3,0.2
8.26,421.1,517.5,532.3,0.0,3.4,0.2
8.27,414.7,495.3,526.7,0.0,0.0,0.0
8.28,412.2,490.3,511.3,0.0,0.0,0.0
8.29,394.0,475.9,497.0,1.6,2.8,0.0
8.3,387.5,458.4,478.2,0.0,0.0,0.0
8.31,359.0,434.7,459.3,0.0,0.3,0.0
8.32,349.7,420.3,450.5,4.2,0.8,0.0
8.33,321.2,398.4,426.4,0.9,1.0,0.0
8.34,295.4,387.0,403.0,3.1,0.0,0.0
8.35,264.0,358.3,376.5,0.0,4.1,1.9
8.36,223.2,332.4,349.6,0.3,0.0,0.7
8.37,200.2,316.0,330.6,7.5,2.4,4.3
8.38,159.0,282.0,298.3,0.0,0.0,0.0
8.39,122.1,259.3,272.1,0.0,7.7,0.0
8.4,76.1,232.7,245.7,2.3,5.8,3.7
8.41,39.8,203.4,214.6,0.0,8.5,0.0
8.42,0.0,173.0,189.8,2.9,23.4,0.7
8.43,0.6,147.7,147.6,0.0,44.8,19.4
8.44,0.0,112.3,121.8,0.0,71.5,40.1
8.45,20.0,89.3,98.4,1.3,97.2,69.2
8.46,2.4,53.5,61.5,0.0,130.6,97.0
8.47,5.3,29.6,25.0,0.0,157.1,129.4
8.48,0.0,4.2,3.2,3.5,183.8,163.7
8.49,1.6,2.2,0.0,2.5,207.1,190.6
8.5,3.6,0.0,5.9,0.0,237.8,222.1
8.51,0.0,4.4,3.3,2.1,259.9,245.2
8.52,0.0,2.3,0.0,0.0,284.0,261.5
8.53,3.9,0.0,1.0,1.7,310.1,298.9
8.54,0.0,0.0,1.7,0.0,331.8,321.7
8.55,0.0,0.7,1.9,0.0,348.2,345.3
8.56,0.0,1.1,1.3,0.0,371.4,373.1
8.57,0.0,2.8,2.3,0.0,396.3,389.0
8.58,0.0,6.2,1.7,0.7,412.4,413.1
8.59,0.0,2.3,0.0,1.6,422.1,425.9
8.6,0.2,0.0,0.0,3.6,448.7,442.2
8.61,2.7,0.8,0.0,44.2,460.4,462.7
8.62,10.1,4.9,0.4,78.6,469.8,479.2
8.63,0.0,0.4,0.0,124.6,483.4,496.5
8.64,0.0,0.8,4.4,150.6,497.3,502.3
8.65,0.0,0.0,0.0,189.2,497.0,523.6
8.66,2.8,3.8,0.0,218.4,515.2,523.0
8.67,4.1,0.0,7.9,255.6,523.7,534.2
8.68,3.7,2.4,0.0,287.8,528.0,540.7
8.69,2.3,1.7,4.4,301.9,532.2,546.3
8.7,0.4,0.2,2.4,336.6,526.1,549.7
8.71,2.9,1.9,0.0,361.5,533.5,558.1
8.72,0.0,0.8,0.0,373.3,529.1,546.2
8.73,0.0,5.1,0.0,384.8,521.7,547.7
8.74,8.4,2.7,1.4,398.6,522.4,542.3
8.75,0.0,4.2,0.0,404.4,516.3,541.1
8.76,2.1,0.0,0.0,418.8,513.3,531.8
8.77,0.0,0.0,0.0,415.0,503.0,522.2
8.78,6.2,0.3,4.4,412.5,485.0,505.1
8.79,4.6,3.0,0.0,411.2,477.3,497.4
8.8,0.0,2.1,0.0,398.2,464.1,482.0
8.81,0.0,0.0,0.0,379.1,449.3,469.3
8.82,1.1,3.1,1.5,363.2,431.2,451.6
8.83,0.0,0.0,0.0,353.0,422.4,435.2
8.84,2.0,2.7,4.8,318.0,394.6,416.7
8.85,4.2,1.1,0.1,294.9,384.3,396.6
8.86,1.3,0.0,1.7,263.6,351.5,375.6
8.87,0.0,0.0,0.9,230.2,334.1,350.5
8.88,0.0,0.5,0.0,201.6,316.1,330.8
8.89,0.0,0.3,0.0,167.6,285.4,302.4
8.9,0.0,0.0,0.0,133.0,262.4,278.1
8.91,0.0,2.4,0.0,101.3,242.4,253.9
8.92,0.0,4.6,1.4,61.2,207.6,216.6
8.93,0.0,3.4,0.0,27.2,192.6,209.1
8.94,3.2,1.3,0.0,0.6,167.2,172.8
8.95,2.5,0.0,0.0,0.7,140.0,143.0
8.96,2.1,0.5,2.6,0.0,107.4,110.3
8.97,1.7,0.0,5.2,7.8,76.3,83.0
8.98,0.0,0.5,0.0,0.0,48.3,47.8
8.99,0.0,3.7,8.6,3.7,22.4,24.5
9.0,0.0,0.0,0.0,0.0,0.5,0.0
9.01,6.2,0.0,0.0,0.0,0.0,0.0
9.02,0.0,29.8,7.0,8.0,6.3,0.0
9.03,0.0,56.5,18.7,2.7,0.0,6.0
9.04,0.0,83.6,59.0,0.0,5.7,0.0
9.05,0.0,106.2,80.1,0.0,0.4,1.3
9.06,1.0,135.1,111.1,6.4,0.2,0.0
9.07,0.6,162.7,136.3,0.4,2.1,0.1
9.08,0.0,189.7,175.3,0.0,2.0,6.9
9.09,0.0,216.1,203.0,0.0,0.0,2.0
9.1,2.2,238.6,223.3,0.0,2.3,0.0
9.11,0.0,276.4,252.4,5.7,2.8,0.2
9.12,0.0,297.4,281.2,0.0,6.6,0.0
9.13,4.8,315.3,301.7,0.0,0.3,4.9
9.14,0.0,335.7,333.0,2.4,0.0,0.0
9.15,0.0,363.8,350.1,0.0,0.0,0.0
9.16,5.4,382.6,370.2,0.0,9.5,0.0
9.17,4.2,391.4,386.5,0.0,0.0,0.0
9.18,0.0,412.5,406.8,0.1,0.0,0.0
9.19,7.0,426.6,432.2,0.0,0.1,0.0
9.2,46.4,440.6,447.3,1.9,0.0,0.0
9.21,85.8,454.1,464.6,0.9,3.3,1.5
9.22,129.2,466.0,472.5,0.0,2.9,4.1
9.23,165.0,477.3,480.0,3.1,0.0,0.0
9.24,194.6,485.9,494.9,0.0,6.0,0.0
9.25,228.7,497.9,513.6,3.2,0.0,0.0
9.26,255.4,494.4,508.6,8.3,0.0,0.0
9.27,280.4,505.4,517.6,0.0,6.3,4.9
9.28,302.8,499.6,511.6,0.0,0.0,0.0
9.29,332.2,505.6,521.0,5.5,1.4,0.0
9.3,353.4,508.0,521.5,0.0,6.3,0.0
9.31,363.4,503.6,522.8,7.6,0.0,0.0
9.32,382.4,496.0,516.9,0.0,0.0,7.6
9.33,384.7,492.8,507.0,0.0,3.8,0.0
9.34,391.5,491.1,503.7,9.5,0.0,0.0
9.35,391.6,473.4,497.0,1.5,0.2,0.2
9.36,394.9,467.8,483.8,6.5,0.8,0.0
9.37,385.8,457.8,472.7,0.0,1.3,0.0
9.38,373.9,439.2,466.8,0.0,0.0,0.0
9.39,361.1,433.2,445.5,0.0,3.1,0.0
9.4,339.4,418.7,433.4,4.0,1.0,4.7
9.41,315.2,397.6,413.3,1.5,0.0,4.7
9.42,299.0,379.1,390.0,0.0,0.0,0.0
9.43,274.5,348.2,373.2,2.4,0.0,0.0
9.44,248.9,329.1,354.0,0.2,0.9,0.5
9.45,215.4,312.3,337.0,0.0,2.0,0.0
9.46,181.3,287.2,303.1,1.5,0.8,5.2
9.47,136.8,268.6,280.9,0.0,2.2,3.0
9.48,114.7,230.2,259.1,3.0,0.5,1.4
9.49,76.4,218.7,233.8,0.0,3.0,0.3
9.5,41.1,189.6,198.7,0.0,0.0,0.0
9.51,0.1,161.5,172.6,0.0,2.8,5.4
9.52,4.6,144.2,149.0,0.0,0.0,2.3
9.53,0.0,107.8,117.5,0.0,0.0,1.6
9.54,0.0,74.6,90.0,1.7,0.3,0.0
9.55,1.0,54.8,60.8,0.0,2.7,0.0
9.56,2.6,26.1,28.3,0.0,0.0,2.0
9.57,1.7,0.0,0.6,3.2,6.4,4.4
9.58,1.9,9.4,0.0,0.0,38.6,6.9
9.59,1.1,0.8,0.0,3.1,62.6,30.8
9.6,0.0,4.1,0.0,0.0,113.3,68.5
9.61,3.6,1.3,4.8,0.0,131.9,96.0
9.62,0.0,5.1,0.7,0.0,165.6,129.4
9.63,0.0,0.0,0.7,0.0,205.8,175.7
9.64,6.4,0.0,0.0,0.0,232.5,204.0
9.65,0.0,3.1,4.8,1.1,259.9,232.7
9.66,0.0,1.2,0.0,0.0,290.7,268.2
9.67,5.6,3.2,0.0,0.0,317.8,305.6
9.68,0.0,0.0,5.2,0.0,345.8,336.2
9.69,0.0,1.9,3.5,1.9,378.7,357.3
9.7,4.8,0.0,0.0,3.5,398.9,396.8
9.71,0.0,0.0,0.0,3.9,420.6,415.8
9.72,0.0,0.0,0.0,0.0,444.5,445.0
9.73,0.0,2.0,0.0,4.1,468.2,467.8
9.74,0.0,0.0,0.0,2.3,485.5,489.9
9.75,2.7,0.0,0.0,30.7,505.5,506.8
9.76,0.0,0.0,0.0,70.9,524.6,529.3
9.77,0.0,2.4,3.6,116.9,536.1,547.6
9.78,0.0,0.5,3.4,167.7,547.7,560.9
9.79,0.0,0.0,5.6,208.6,559.7,575.5
9.8,0.0,3.4,1.4,241.2,577.6,591.0
9.81,0.0,6.3,0.0,279.3,588.4,594.1
9.82,6.7,3.6,4.1,304.3,585.7,606.1
9.83,1.2,0.0,0.0,349.4,592.3,608.1
9.84,0.0,0.9,0.0,375.8,587.7,618.0
9.85,0.3,0.0,0.0,398.8,589.2,608.0
9.86,0.0,0.0,1.6,415.8,591.6,618.1
9.87,4.8,0.0,0.0,435.3,576.7,608.0
9.88,0.0,3.2,0.0,453.5,583.6,613.8
9.89,0.0,0.7,0.0,457.4,570.9,600.2
9.9,7.5,0.3,1.6,470.4,559.5,593.0
9.91,0.0,0.0,0.0,462.7,554.3,578.1
