time_s,L1_heel,L2_lateral_forefoot,L3_medial_forefoot,R1_heel,R2_lateral_forefoot,R3_medial_forefoot
4.95,0.0,542.3,249.8,0.0,2.8,0.0
4.96,2.4,565.3,263.9,0.0,1.8,2.3
4.97,0.0,580.9,266.5,0.0,8.4,0.0
4.98,0.0,598.7,277.0,0.8,0.0,0.0
4.99,3.1,599.4,277.2,2.7,0.0,0.0
5.0,1.0,598.0,286.4,0.0,5.1,2.4
5.01,0.8,600.6,285.3,0.0,0.2,0.0
5.02,0.0,608.1,281.3,0.0,6.0,3.5
5.03,0.7,592.3,280.0,0.0,3.3,3.0
5.04,2.0,578.5,276.9,8.4,0.6,4.9
5.05,0.0,561.4,268.4,0.4,0.0,0.0
5.06,0.0,550.1,260.5,2.6,0.0,0.0
5.07,3.2,529.1,241.6,4.4,0.0,8.2
5.08,7.4,505.8,236.6,0.0,0.0,0.0
5.09,6.0,487.2,222.6,0.4,2.7,0.2
5.1,0.0,440.8,215.6,1.0,7.7,4.7
5.11,5.0,411.0,194.2,2.4,0.0,0.0
5.12,0.0,377.9,176.2,0.0,4.7,0.0
5.13,7.2,336.9,163.2,4.2,1.0,8.9
5.14,0.0,290.3,135.8,4.4,4.2,0.0
5.15,0.0,258.6,121.7,0.0,0.0,7.8
5.16,0.0,210.6,93.5,3.0,0.0,1.9
5.17,0.0,164.0,77.2,53.0,5.1,4.5
5.18,0.0,118.9,56.4,125.0,0.0,4.4
5.19,3.8,82.1,42.0,179.9,3.3,0.0
5.2,4.9,34.1,13.2,238.2,0.0,2.8
5.21,0.0,0.0,0.0,292.7,0.0,8.3
5.22,6.6,0.0,0.0,346.4,2.0,5.7
5.23,0.0,3.6,5.8,405.1,1.6,5.1
5.24,0.0,8.2,0.0,445.0,3.3,3.2
5.25,10.1,9.3,3.1,503.2,0.0,0.1
5.26,1.5,0.0,1.5,528.8,0.0,0.0
5.27,0.0,5.4,0.0,568.5,3.9,6.8
5.28,1.1,0.0,0.0,607.0,5.8,0.0
5.29,2.8,0.0,5.7,627.9,0.0,0.0
5.3,1.3,0.0,2.9,648.2,4.8,0.5
5.31,5.1,0.0,0.0,658.3,0.0,0.0
5.32,0.0,1.9,0.1,668.2,0.8,0.0
5.33,0.0,0.0,5.0,673.2,1.1,0.0
5.34,0.0,3.8,2.2,662.8,0.0,0.0
5.35,0.0,1.9,1.0,654.8,0.0,0.0
5.36,0.2,4.1,0.0,639.7,0.0,0.3
5.37,0.0,0.0,9.3,616.7,2.9,4.5
5.38,1.2,1.6,2.9,593.4,37.3,2.4
5.39,2.5,0.0,7.1,559.5,93.4,24.8
5.4,0.0,2.7,1.2,519.6,145.9,52.7
5.41,0.0,0.0,0.0,470.8,204.7,82.5
5.42,0.0,0.0,0.0,435.7,254.9,111.0
5.43,0.0,0.0,3.9,376.8,300.3,134.8
5.44,0.0,0.0,6.0,333.7,353.2,155.7
5.45,3.6,4.8,4.2,266.4,396.0,183.5
5.46,3.9,0.3,9.0,211.6,444.1,196.8
5.47,0.0,4.8,0.5,152.0,487.8,214.4
5.48,2.8,4.5,0.0,86.2,523.8,236.7
5.49,5.5,0.0,1.0,25.0,559.4,260.1
5.5,4.8,0.0,3.2,0.0,592.9,273.4
5.51,0.8,0.0,0.0,7.6,612.7,288.6
5.52,0.0,4.9,0.0,0.8,637.5,295.8
5.53,0.0,1.3,0.9,0.0,651.2,306.6
5.54,0.0,0.8,2.0,1.0,671.9,313.0
5.55,0.0,0.0,0.5,4.5,681.6,316.2
5.56,4.6,0.0,0.8,1.6,693.0,323.5
5.57,0.0,5.1,2.5,0.7,694.0,324.0
5.58,0.0,8.0,3.1,0.0,695.6,322.4
5.59,0.0,5.3,0.0,4.6,680.6,324.0
5.6,0.0,0.0,0.0,1.4,672.8,317.2
5.61,2.9,1.6,0.0,0.0,658.4,315.1
5.62,2.0,4.3,1.8,1.3,644.7,297.2
5.63,3.7,0.4,0.0,5.6,613.3,288.1
5.64,0.0,7.8,1.1,2.9,583.5,269.7
5.65,5.3,5.0,0.0,7.9,552.5,258.1
5.66,0.0,11.1,0.3,3.5,518.7,248.1
5.67,3.1,0.8,2.0,0.0,483.8,230.7
5.68,0.0,0.0,4.8,5.0,435.1,210.7
5.69,3.6,0.3,0.0,0.0,389.6,192.1
5.7,59.8,0.0,0.0,5.4,356.0,166.9
5.71,116.9,0.7,1.2,3.5,291.9,141.7
5.72,174.2,7.1,2.9,6.7,248.8,119.9
5.73,227.5,0.0,0.0,1.8,194.5,89.2
5.74,277.8,0.0,0.0,1.1,140.3,60.1
5.75,329.7,0.0,0.1,5.0,79.4,39.1
5.76,383.5,8.6,0.0,0.0,39.9,13.2
5.77,434.2,0.0,0.5,0.2,0.7,1.0
5.78,475.5,1.0,0.0,0.0,0.0,0.0
5.79,510.4,7.4,3.7,0.0,0.0,0.0
5.8,541.9,2.7,0.2,0.0,0.0,3.7
5.81,582.2,0.0,0.0,0.6,2.8,0.0
5.82,602.1,0.0,2.9,2.9,0.0,0.1
5.83,622.5,0.0,3.2,5.9,0.0,0.0
5.84,630.6,0.0,0.0,0.0,0.0,0.0
5.85,647.7,0.0,0.0,0.0,2.2,0.0
5.86,647.3,0.0,3.6,0.0,1.6,0.0
5.87,661.0,1.3,0.0,5.9,3.0,0.0
5.88,644.6,0.0,0.0,0.0,3.2,0.9
5.89,635.6,0.0,0.0,1.9,0.0,0.0
5.9,620.5,0.0,0.0,1.2,0.0,4.7
5.91,601.6,5.6,0.0,4.0,0.0,12.6
5.92,581.1,21.2,0.8,0.0,2.1,0.0
5.93,549.1,65.9,0.5,2.3,0.4,0.0
5.94,515.5,98.6,28.0,6.5,0.0,0.0
5.95,480.5,142.1,67.4,0.9,0.2,0.0
5.96,429.9,174.9,117.3,0.0,0.0,8.5
5.97,393.9,208.3,152.5,0.0,0.1,0.0
5.98,343.3,238.7,187.4,6.0,3.9,3.3
5.99,289.1,280.0,231.1,0.0,0.0,5.2
6.0,239.3,305.2,267.5,0.0,6.0,4.7
6.01,184.1,332.3,303.6,10.1,0.0,5.0
6.02,116.6,362.5,334.2,3.7,4.0,0.0
6.03,75.0,388.4,363.0,4.6,3.4,4.2
6.04,16.2,415.4,388.8,6.6,0.0,0.0
6.05,0.0,425.3,418.6,0.0,1.8,7.1
6.06,0.0,460.8,437.8,6.1,0.0,0.0
6.07,5.4,469.1,466.6,6.7,0.0,0.0
6.08,2.7,480.4,477.0,0.0,4.6,0.3
6.09,1.6,492.8,497.0,3.0,0.0,2.9
6.1,1.7,492.6,513.3,3.9,7.2,0.0
6.11,1.5,504.1,518.1,0.0,3.5,0.0
6.12,0.0,508.2,524.3,3.7,0.0,0.0
6.13,0.0,503.6,528.5,0.0,2.4,4.0
6.14,4.0,503.1,527.7,10.4,2.1,0.0
6.15,2.6,497.6,525.4,0.6,6.9,4.8
6.16,1.1,482.1,515.8,2.3,0.0,0.0
6.17,0.0,477.9,504.1,0.0,0.0,1.5
6.18,4.0,457.8,480.8,1.6,1.7,0.0
6.19,0.0,448.2,472.6,4.9,0.1,0.0
6.2,5.9,425.9,458.2,0.0,0.0,0.0
6.21,0.0,399.9,431.3,0.0,4.1,6.4
6.22,0.0,370.4,407.1,0.0,6.4,4.6
6.23,0.1,346.5,372.5,0.0,0.6,1.2
6.24,0.9,322.2,344.5,26.4,0.0,4.4
6.25,0.4,285.4,314.5,91.5,0.0,0.0
6.26,0.0,257.2,279.5,137.3,0.0,2.7
6.27,1.7,224.1,244.6,189.1,0.0,0.0
6.28,3.9,186.5,199.2,246.3,0.7,2.4
6.29,0.0,147.8,161.5,298.9,2.6,0.8
6.3,0.0,120.6,119.5,348.8,5.6,0.1
6.31,0.0,78.7,84.8,387.8,2.5,0.0
6.32,0.0,37.7,41.7,430.8,0.0,0.0
6.33,0.0,0.0,0.0,473.5,2.7,7.6
6.34,0.0,3.6,0.0,509.2,0.0,0.0
6.35,6.5,0.0,0.0,540.8,0.0,0.0
6.36,0.0,3.9,0.0,563.5,0.0,0.5
6.37,0.0,0.0,4.4,576.1,0.5,0.0
6.38,2.8,1.2,6.3,595.7,4.1,0.0
6.39,2.4,0.0,6.3,615.7,2.0,1.1
6.4,0.0,7.0,0.0,624.3,0.0,2.3
6.41,7.5,1.5,0.0,618.3,0.0,1.7
6.42,0.8,0.0,3.5,614.3,2.6,6.4
6.43,3.6,3.7,5.1,602.4,2.2,0.0
6.44,0.0,4.9,1.7,598.4,5.0,0.0
6.45,0.0,0.0,0.0,570.0,0.0,0.0
6.46,0.0,0.0,0.0,559.0,18.8,0.0
6.47,0.0,0.0,2.4,523.1,56.2,1.1
6.48,4.7,4.4,2.3,488.0,84.3,22.7
6.49,0.0,0.0,1.1,448.3,119.8,64.4
6.5,0.1,0.0,0.0,414.6,164.2,103.7
6.51,2.4,0.0,0.0,372.1,196.8,145.7
6.52,1.7,7.2,0.0,325.1,233.6,180.0
6.53,0.0,5.3,4.2,277.5,267.1,217.6
6.54,0.0,1.2,3.6,231.9,288.6,259.3
6.55,0.0,4.2,0.0,175.9,316.7,279.4
6.56,0.0,0.0,0.0,119.8,339.2,318.6
6.57,0.0,0.0,5.3,68.2,371.1,347.2
6.58,0.0,0.0,5.0,4.0,383.1,375.5
6.59,0.0,3.2,0.5,2.9,407.5,402.8
6.6,0.0,0.0,0.0,2.8,430.2,419.8
6.61,0.0,10.1,0.0,6.0,441.4,440.7
6.62,0.0,0.0,3.7,0.0,456.3,463.0
6.63,0.0,4.0,2.1,0.0,465.4,473.5
6.64,0.0,5.1,0.0,0.0,468.8,481.3
6.65,0.1,0.0,8.8,1.9,469.3,496.2
6.66,0.0,0.0,0.0,0.9,481.8,500.3
6.67,0.0,0.0,0.0,2.3,477.0,499.9
6.68,2.6,13.9,0.0,0.0,474.9,499.2
6.69,0.0,0.0,0.4,5.9,466.4,494.9
6.7,2.6,0.0,4.5,0.9,456.7,484.2
6.71,1.6,2.0,3.3,2.2,445.3,474.6
6.72,0.0,0.0,0.5,1.5,428.9,454.3
6.73,0.0,0.0,0.0,0.0,410.9,441.1
6.74,0.2,0.0,3.8,2.1,388.4,425.7
6.75,1.8,2.1,0.0,0.3,380.1,407.9
6.76,0.0,0.0,0.0,0.3,349.9,374.2
6.77,2.4,0.0,0.0,2.0,325.4,342.4
6.78,7.0,4.3,0.0,0.0,296.3,314.6
6.79,0.0,1.2,0.0,0.0,260.1,278.2
6.8,5.2,0.1,3.5,0.0,229.0,252.8
6.81,1.9,0.0,5.8,6.5,196.9,214.8
6.82,53.2,2.5,0.0,0.0,161.5,174.0
6.83,103.3,0.0,0.0,0.4,131.5,139.1
6.84,157.7,1.1,1.1,3.3,89.0,103.8
6.85,206.9,0.0,0.0,8.5,51.7,61.6
6.86,264.5,1.1,1.4,0.0,14.3,18.7
6.87,305.6,0.8,1.2,0.0,0.0,4.4
6.88,360.9,0.0,0.0,2.7,0.0,1.6
6.89,398.0,0.0,0.0,0.0,0.0,0.0
6.9,437.0,4.7,2.5,1.2,0.3,0.4
6.91,465.6,0.0,0.0,2.4,0.0,0.0
6.92,505.3,3.6,0.0,0.0,3.0,1.3
6.93,529.2,4.2,2.6,0.0,0.0,11.4
6.94,551.0,0.0,0.0,3.3,0.0,4.6
6.95,569.3,3.0,0.9,4.4,0.0,0.0
6.96,580.9,0.0,0.0,0.2,0.0,1.2
6.97,595.0,2.6,1.7,0.7,3.4,2.4
6.98,598.5,0.0,0.0,0.0,0.0,2.7
6.99,593.2,0.0,1.9,0.5,0.0,0.0
7.0,594.8,0.3,5.4,0.0,2.0,0.0
7.01,590.8,0.0,2.8,0.3,1.9,0.0
7.02,561.3,1.5,2.7,5.7,0.0,0.0
7.03,546.5,0.0,2.3,0.0,0.7,0.0
7.04,529.2,41.6,0.0,4.7,5.7,0.0
7.05,490.6,93.9,29.5,0.8,0.0,2.7
7.06,462.7,136.1,52.7,0.0,3.8,8.3
7.07,425.9,181.6,75.9,0.0,5.1,4.1
7.08,386.8,225.0,95.0,1.1,0.7,0.0
7.09,348.3,270.0,119.2,8.7,0.0,6.3
7.1,287.7,309.5,132.9,0.0,5.2,4.0
7.11,247.1,356.5,164.2,0.0,3.7,3.2
7.12,193.8,389.7,177.0,0.0,2.2,0.0
7.13,143.5,422.8,188.6,1.3,0.0,0.0
7.14,90.6,459.4,214.0,3.8,4.6,2.6
7.15,35.2,485.0,219.2,1.8,0.0,8.9
7.16,0.0,514.6,237.4,0.0,3.4,6.0
7.17,0.0,547.9,250.1,2.5,0.0,2.6
7.18,8.5,559.4,258.7,0.0,0.0,0.9
7.19,0.0,581.0,269.1,3.5,0.0,3.3
7.2,4.9,604.9,277.3,0.0,1.6,2.4
7.21,0.0,608.1,278.6,0.0,0.9,6.4
7.22,0.4,612.4,288.1,0.0,1.8,0.0
7.23,7.9,610.3,289.4,2.0,0.0,0.4
7.24,3.2,619.1,297.8,1.5,0.8,3.3
7.25,0.0,611.8,294.8,0.1,2.5,5.9
7.26,0.0,610.0,283.1,0.0,9.4,8.0
7.27,0.0,594.4,280.8,0.0,0.0,0.0
7.28,4.1,584.0,272.3,5.9,4.1,0.0
7.29,0.2,571.0,266.0,10.2,2.6,0.0
7.3,0.0,546.9,260.8,1.7,0.5,0.0
7.31,6.9,514.8,245.8,4.1,0.0,6.9
7.32,6.3,493.1,231.5,0.0,5.6,0.7
7.33,2.8,466.5,221.8,5.4,1.0,4.9
7.34,0.0,423.7,196.2,0.0,0.0,0.0
7.35,0.0,401.1,185.7,0.0,0.0,1.9
7.36,0.0,357.2,174.9,65.5,1.0,0.0
7.37,0.0,319.1,156.2,121.8,0.0,0.0
7.38,0.0,273.7,136.0,186.2,0.0,0.0
7.39,3.8,232.0,105.3,241.1,0.0,0.0
7.4,7.9,183.5,84.1,287.2,0.2,4.4
7.41,5.1,147.5,65.3,344.6,2.4,0.2
7.42,0.0,101.9,45.1,387.9,0.0,4.5
7.43,1.0,56.1,19.7,439.9,0.0,0.0
7.44,1.6,0.0,0.0,473.8,0.4,4.8
7.45,0.0,1.3,3.7,504.3,0.0,4.1
7.46,0.0,1.7,3.0,526.7,0.0,0.0
7.47,0.0,0.0,0.0,561.6,0.0,1.0
7.48,8.5,1.5,2.8,571.5,1.2,1.7
7.49,1.5,0.0,3.8,581.6,6.4,4.7
7.5,0.0,5.9,0.0,587.9,0.0,0.1
7.51,0.0,0.0,2.6,579.4,1.0,1.7
7.52,1.8,1.0,0.0,567.4,0.0,0.0
7.53,0.0,3.2,0.0,558.6,0.0,0.0
7.54,0.0,0.0,4.1,532.3,0.0,0.0
7.55,2.9,5.5,0.3,508.1,51.6,10.8
7.56,5.6,0.0,0.0,471.7,90.5,31.3
7.57,4.9,0.0,1.6,431.4,148.0,59.7
7.58,0.0,0.0,0.7,387.1,208.0,83.3
7.59,0.0,0.0,2.2,346.6,257.8,107.9
7.6,0.0,0.0,0.0,299.3,307.8,134.5
7.61,4.2,0.0,0.0,244.4,347.2,153.7
7.62,0.0,5.1,0.0,183.4,390.4,172.9
7.63,0.0,0.0,0.0,129.9,420.5,194.9
7.64,1.9,0.0,0.0,61.6,464.0,217.6
7.65,2.1,0.0,0.0,5.9,498.7,227.5
7.66,0.0,0.5,6.2,0.0,523.1,236.5
7.67,7.4,2.0,4.6,0.0,549.2,248.5
7.68,0.0,4.6,3.9,3.2,574.7,263.0
7.69,5.7,0.0,5.9,1.7,591.3,267.7
7.7,0.0,6.8,0.0,2.5,597.6,268.7
7.71,1.1,0.0,0.0,0.0,602.9,280.9
7.72,0.0,0.0,1.0,4.1,607.8,285.0
7.73,0.0,0.1,0.0,2.7,600.4,288.2
7.74,3.0,0.0,0.0,0.0,598.3,279.5
7.75,0.0,0.0,3.5,2.3,579.7,275.5
7.76,0.0,4.0,2.5,4.4,567.9,268.7
7.77,0.0,2.5,0.0,0.0,543.5,257.3
7.78,15.0,0.0,3.4,0.0,515.6,242.5
7.79,0.8,0.9,0.5,0.0,489.8,240.1
7.8,0.6,1.8,2.5,0.0,453.4,211.8
7.81,1.7,0.0,0.0,1.3,421.9,200.0
7.82,0.0,2.0,1.0,3.6,373.7,176.2
7.83,3.7,0.0,1.0,2.3,335.3,159.4
7.84,2.8,0.0,0.0,1.9,285.6,138.8
7.85,0.0,0.0,0.0,4.1,245.2,113.6
7.86,9.6,0.0,0.7,0.0,193.3,85.8
7.87,0.0,2.8,1.0,0.0,138.8,64.7
7.88,0.0,0.3,0.0,0.5,86.3,45.6
7.89,1.3,0.0,2.3,5.2,39.9,9.8
7.9,0.0,3.2,1.0,1.4,3.0,6.5
7.91,47.6,1.5,1.6,0.0,0.0,0.4
7.92,108.4,4.3,0.0,3.1,3.7,2.9
7.93,163.2,6.3,0.0,1.5,0.0,0.0
7.94,211.2,1.3,0.0,0.0,0.6,0.0
7.95,266.1,0.0,2.7,0.5,0.0,0.0
7.96,314.7,2.9,0.0,0.0,3.3,1.2
7.97,364.6,0.0,0.0,2.5,0.0,0.0
7.98,413.1,0.0,3.4,0.0,0.0,0.0
7.99,452.4,0.0,0.0,1.3,0.0,8.3
8.0,489.6,4.6,0.0,3.5,0.7,2.6
8.01,516.5,3.0,3.2,1.0,0.3,1.5
8.02,553.9,3.5,0.3,1.0,0.0,1.5
8.03,575.5,0.5,0.0,0.3,0.1,5.8
8.04,594.5,2.3,0.0,2.1,0.0,0.0
8.05,621.8,2.4,0.7,0.0,4.9,3.7
8.06,625.2,0.0,0.0,0.0,0.0,0.0
8.07,638.3,2.4,0.0,0.0,1.9,0.0
8.08,638.6,0.0,0.0,0.0,0.0,0.0
8.09,634.4,0.0,3.4,0.0,0.3,0.0
8.1,635.9,0.0,4.2,0.1,1.4,3.0
8.11,616.6,0.0,3.0,2.5,1.6,0.0
8.12,600.2,0.0,4.9,0.0,0.0,0.0
8.13,578.0,3.4,5.1,3.7,6.9,0.0
8.14,556.0,54.9,3.6,5.3,0.0,0.0
8.15,524.7,106.8,36.9,0.0,1.9,0.0
8.16,488.5,151.0,56.3,0.0,0.0,0.0
8.17,449.9,196.3,86.2,4.4,0.0,0.0
8.18,412.3,233.9,114.4,3.6,0.0,6.2
8.19,365.6,296.3,121.7,1.8,0.0,2.9
8.2,328.0,327.0,142.3,0.0,2.4,3.7
8.21,269.4,368.6,162.2,1.5,5.3,0.0
8.22,221.2,415.7,183.2,0.0,2.4,3.4
8.23,166.3,443.4,202.1,0.0,0.0,0.0
8.24,110.9,483.9,228.9,1.4,0.0,1.1
8.25,60.2,512.6,234.8,0.0,0.7,0.0
8.26,3.1,542.7,247.0,3.0,0.0,0.0
8.27,2.2,570.2,261.9,1.1,3.5,0.0
8.28,2.2,588.4,270.3,0.0,1.5,2.6
8.29,0.0,612.6,277.0,0.0,0.0,2.5
8.3,1.8,633.8,291.7,0.0,6.0,0.0
8.31,0.0,642.6,308.5,0.0,0.0,4.5
8.32,0.0,666.5,308.0,6.9,0.2,0.0
8.33,13.8,659.0,306.0,0.0,3.3,0.0
8.34,0.0,656.3,311.1,0.0,2.9,0.0
8.35,0.0,657.9,319.8,3.7,0.0,0.0
8.36,0.0,647.5,308.8,0.0,0.0,0.0
8.37,0.0,651.3,301.0,2.3,0.0,0.0
8.38,0.0,641.6,299.7,5.9,0.9,2.1
8.39,0.9,623.3,295.1,0.0,3.3,3.3
8.4,0.0,597.9,285.7,4.6,0.0,4.3
8.41,1.1,575.8,279.8,2.9,2.2,3.1
8.42,0.6,557.1,262.8,6.3,0.0,0.0
8.43,0.0,524.0,239.9,2.3,0.0,0.0
8.44,0.0,491.6,236.6,0.0,0.0,4.4
8.45,6.3,457.5,220.5,5.2,0.0,0.0
8.46,2.3,432.6,203.2,64.1,8.0,0.0
8.47,0.7,384.8,180.3,118.3,0.0,2.5
8.48,1.7,349.3,172.4,176.1,0.0,5.2
8.49,0.2,305.6,139.9,226.9,0.0,1.9
8.5,2.2,255.9,119.4,265.4,10.3,0.0
8.51,0.0,213.8,100.7,319.6,1.9,0.0
8.52,8.8,162.9,84.7,353.2,0.0,0.0
8.53,0.8,125.0,62.2,391.0,3.7,4.9
8.54,11.3,67.2,36.3,422.6,1.4,3.4
8.55,8.9,23.6,14.1,458.9,0.0,0.2
8.56,0.0,0.0,0.0,479.9,0.0,0.0
8.57,1.0,0.0,0.0,507.2,0.0,3.6
8.58,1.5,4.3,0.0,512.8,0.0,0.8
8.59,3.7,0.0,3.5,528.5,0.0,0.0
8.6,0.5,0.0,3.6,524.5,1.3,0.0
8.61,4.8,1.7,0.0,531.6,0.0,2.0
8.62,0.0,0.0,0.0,520.7,2.7,0.0
8.63,0.0,0.6,4.7,508.8,0.4,0.0
8.64,0.0,3.4,0.8,488.3,0.0,0.8
8.65,0.0,1.4,0.0,465.1,35.1,2.3
8.66,0.0,3.6,0.0,440.9,74.4,16.1
8.67,3.5,0.0,1.9,413.8,124.5,45.6
8.68,0.0,4.8,0.0,365.8,162.4,64.4
8.69,0.0,0.0,0.0,328.2,214.9,91.0
8.7,3.0,0.0,0.0,283.3,247.8,102.9
8.71,4.9,0.0,3.5,232.9,302.8,124.4
8.72,0.0,0.0,0.0,183.6,336.3,139.0
8.73,0.0,0.0,6.7,135.6,368.7,167.7
8.74,0.0,0.0,0.0,84.2,405.1,176.5
8.75,4.5,1.3,0.0,37.9,428.0,192.2
8.76,4.7,6.9,1.3,4.0,459.4,210.6
8.77,1.3,0.0,0.0,0.0,486.8,222.2
8.78,1.0,0.4,0.0,3.1,506.2,235.6
8.79,0.0,0.0,0.0,0.0,520.2,244.4
8.8,1.9,0.0,0.0,0.0,534.0,252.5
8.81,3.1,0.0,0.0,1.3,545.5,259.1
8.82,0.7,6.6,0.0,8.4,548.6,259.5
8.83,0.8,0.1,1.8,1.1,538.6,257.5
8.84,0.0,0.0,0.0,0.0,542.5,255.8
8.85,4.7,0.0,0.0,3.0,535.0,254.3
8.86,0.0,0.3,0.0,4.5,518.3,238.6
8.87,0.0,0.0,0.0,3.6,503.6,239.2
8.88,1.8,7.7,7.7,0.0,494.6,223.7
8.89,4.6,1.0,0.2,0.5,462.8,217.5
8.9,4.2,0.6,2.7,0.0,437.7,202.3
8.91,4.6,0.5,0.0,7.1,406.6,195.9
8.92,0.0,5.2,7.3,2.5,378.8,181.4
8.93,9.3,0.0,0.0,6.9,342.8,167.1
8.94,4.4,0.0,0.0,0.0,311.5,140.5
8.95,0.0,0.6,4.5,0.0,261.4,122.7
8.96,0.0,3.2,0.0,0.0,223.5,109.6
8.97,3.0,4.7,0.0,3.9,170.0,82.4
8.98,0.0,0.9,0.0,4.6,126.7,60.1
8.99,0.0,0.9,7.7,1.6,91.6,43.9
9.0,0.3,4.0,8.2,0.4,43.9,20.9
9.01,0.0,0.0,1.6,1.7,1.8,3.8
9.02,37.6,0.4,0.8,0.0,4.5,1.9
9.03,92.1,0.0,3.1,0.0,0.0,0.0
9.04,141.2,0.2,1.6,0.0,6.6,5.5
9.05,198.5,1.4,0.7,0.0,0.0,3.5
9.06,247.4,5.0,0.0,0.0,1.3,0.0
9.07,288.1,0.0,0.0,0.0,11.1,3.5
9.08,338.3,0.0,2.0,0.0,0.0,0.0
9.09,379.4,0.0,0.6,1.7,5.4,0.0
9.1,420.6,0.0,5.9,0.0,3.9,0.4
9.11,463.5,0.0,0.0,4.0,0.0,7.7
9.12,495.0,8.5,0.0,1.3,8.4,4.2
9.13,519.4,3.5,0.0,3.5,0.0,1.7
9.14,548.8,0.0,0.0,0.0,0.0,0.0
9.15,566.3,0.1,0.0,7.5,2.6,0.0
9.16,584.4,0.0,4.6,8.9,0.0,0.0
9.17,605.0,0.6,0.0,0.1,12.4,0.0
9.18,616.8,0.0,0.0,1.6,0.0,0.1
9.19,616.9,0.0,1.9,0.0,6.5,0.6
9.2,609.3,0.0,7.8,4.0,0.0,0.0
9.21,602.6,5.5,0.0,3.2,0.0,0.0
9.22,594.9,0.0,0.0,0.0,0.2,0.0
9.23,575.7,4.4,0.0,0.0,2.9,1.7
9.24,549.6,2.2,0.0,1.6,6.0,1.9
9.25,538.2,44.1,9.3,3.1,6.4,0.0
9.26,497.8,95.3,31.9,0.6,0.8,0.0
9.27,475.0,139.3,49.9,0.0,2.0,0.0
9.28,437.2,175.2,69.0,2.2,1.0,3.2
9.29,402.3,226.5,104.5,7.3,6.1,0.0
9.3,355.9,269.6,110.8,0.0,0.0,0.4
9.31,304.9,318.5,133.0,3.8,0.0,1.7
9.32,264.1,350.9,155.5,7.3,3.4,4.9
9.33,208.8,389.5,177.3,3.8,4.2,0.0
9.34,155.1,421.4,190.8,0.0,5.4,4.9
9.35,99.3,459.1,208.0,3.6,0.0,2.3
9.36,52.9,485.4,225.6,0.0,0.0,6.7
9.37,0.0,522.5,249.9,2.2,2.8,5.6
9.38,5.7,541.7,247.4,0.3,0.0,0.4
9.39,0.0,560.8,258.8,0.4,6.7,0.0
9.4,0.0,589.4,270.1,0.0,0.0,2.6
9.41,0.0,595.1,281.4,0.0,0.0,0.0
9.42,0.7,613.8,295.3,6.5,3.0,0.9
9.43,0.0,615.8,289.7,0.0,0.0,0.0
9.44,4.5,628.6,295.6,0.0,0.0,0.0
9.45,0.7,633.8,286.3,14.1,4.6,0.0
9.46,0.0,625.5,295.1,0.0,0.0,0.0
9.47,0.0,618.5,292.9,0.0,1.0,0.5
9.48,2.2,610.3,293.6,0.0,0.1,0.0
9.49,5.6,602.9,282.3,0.1,0.0,0.0
9.5,10.8,595.7,272.7,0.0,0.0,0.0
9.51,0.0,573.9,270.1,6.0,1.4,3.1
9.52,0.0,552.8,253.1,0.0,4.9,0.1
9.53,0.0,519.3,244.7,0.0,0.0,9.0
9.54,2.7,500.5,235.3,37.5,0.0,1.2
9.55,0.0,469.8,211.3,110.5,2.5,1.5
9.56,1.1,434.3,204.5,160.5,3.2,0.0
9.57,4.9,395.3,195.2,218.7,3.7,4.8
9.58,0.0,364.3,164.8,266.6,0.9,0.0
9.59,0.0,318.2,149.8,321.5,0.0,6.9
9.6,5.3,282.4,135.4,369.3,3.1,6.8
9.61,2.8,235.5,116.0,418.3,0.0,0.0
9.62,0.0,189.0,92.0,457.1,2.7,0.0
9.63,0.6,146.1,69.6,490.0,0.0,0.0
9.64,0.0,109.6,55.1,538.1,0.0,0.0
9.65,4.2,50.6,27.1,559.9,2.1,1.2
9.66,0.5,12.4,0.0,579.5,0.0,0.0
9.67,6.1,3.4,0.5,604.3,5.4,2.6
9.68,0.0,0.0,0.0,620.4,0.0,0.0
9.69,0.9,0.0,0.0,631.1,0.0,3.5
9.7,0.0,0.0,0.0,635.7,0.7,0.0
9.71,1.0,5.2,0.0,635.1,0.0,0.0
9.72,0.0,0.0,2.3,632.4,0.0,0.3
9.73,0.0,0.0,3.0,621.2,7.8,3.0
9.74,2.7,1.2,0.0,605.7,3.3,0.0
9.75,0.2,0.0,0.1,575.1,0.0,3.6
9.76,0.0,0.0,0.0,549.9,40.3,1.1
9.77,0.0,0.0,3.9,523.8,91.1,26.6
9.78,0.0,0.0,0.0,491.8,133.0,44.2
9.79,0.0,0.3,0.0,451.5,198.7,73.7
9.8,4.2,1.1,0.0,408.5,235.9,93.5
9.81,2.3,5.4,0.0,368.2,289.1,122.6
9.82,0.0,0.0,5.3,315.3,323.0,144.0
9.83,10.1,0.4,0.0,258.2,371.3,167.6
9.84,0.0,0.0,1.1,209.2,404.7,189.2
9.85,2.9,3.7,1.2,157.2,435.9,200.5
9.86,0.0,0.0,0.0,102.3,486.4,215.7
9.87,0.0,0.0,0.0,49.8,516.1,236.6
9.88,1.4,0.0,0.0,1.7,542.7,247.9
9.89,0.0,0.0,0.4,0.0,557.6,260.2
9.9,0.0,5.6,0.0,5.8,592.2,274.2
9.91,5.3,1.3,6.0,0.0,614.6,281.8
