time_s,L1_heel,L2_lateral_forefoot,L3_medial_forefoot,R1_heel,R2_lateral_forefoot,R3_medial_forefoot
4.95,57.4,387.5,356.1,0.0,1.8,0.0
4.96,0.3,402.8,384.1,3.2,2.4,0.0
4.97,0.0,423.2,413.5,0.0,0.0,0.0
4.98,0.0,438.7,431.3,1.7,0.0,2.9
4.99,0.0,451.4,445.0,0.0,0.0,1.2
5.0,0.0,461.5,470.3,0.0,0.0,1.6
5.01,1.3,479.8,478.7,1.5,0.0,0.9
5.02,0.2,481.4,502.4,1.7,0.0,1.6
5.03,0.0,501.4,504.9,1.9,0.4,2.1
5.04,3.6,486.8,505.8,0.0,0.0,0.0
5.05,3.0,485.4,508.8,6.0,12.3,0.3
5.06,0.0,489.1,503.2,0.0,0.0,7.0
5.07,0.0,487.1,502.4,1.7,0.0,0.6
5.08,2.2,472.5,503.9,2.4,0.0,0.2
5.09,0.8,463.3,498.7,6.9,0.0,0.4
5.1,0.0,439.9,479.8,0.0,0.0,0.0
5.11,0.0,428.3,460.7,0.0,3.4,0.0
5.12,1.0,408.1,440.8,0.0,0.0,0.8
5.13,0.0,384.0,417.5,6.2,0.0,0.0
5.14,0.8,369.1,405.8,48.4,0.0,0.0
5.15,0.0,334.7,370.7,110.2,0.0,0.0
5.16,5.3,311.5,351.5,181.6,0.0,0.4
5.17,5.0,286.0,318.2,229.7,0.0,2.3
5.18,0.0,254.7,273.4,280.4,0.3,0.0
5.19,1.5,228.0,243.7,339.6,2.2,0.0
5.2,0.0,194.8,208.2,388.3,0.0,2.4
5.21,0.0,163.3,173.8,438.9,0.0,0.5
5.22,0.0,128.0,136.1,483.4,0.0,0.0
5.23,0.0,94.1,109.8,523.0,2.2,3.1
5.24,2.9,53.7,54.3,555.5,0.0,0.0
5.25,8.0,18.7,20.0,598.3,3.0,4.2
5.26,0.0,2.0,2.5,618.7,5.3,0.0
5.27,0.0,0.6,0.0,636.9,0.0,0.0
5.28,0.9,0.0,0.4,655.5,0.0,0.7
5.29,6.4,0.0,0.0,663.4,0.0,0.0
5.3,0.0,0.0,0.4,665.9,1.4,0.0
5.31,1.0,1.7,2.0,664.9,0.0,0.0
5.32,7.3,0.0,1.3,654.4,0.0,0.0
5.33,0.0,0.0,2.3,642.5,2.3,0.0
5.34,0.0,0.0,5.7,623.2,2.0,0.0
5.35,0.0,0.0,3.7,595.8,13.1,5.1
5.36,0.0,3.9,0.3,564.1,48.5,0.0
5.37,3.3,0.3,0.0,535.9,97.1,20.3
5.38,1.0,0.0,0.0,488.1,131.9,62.9
5.39,0.0,3.2,0.0,447.6,174.6,114.3
5.4,2.1,0.0,1.0,399.7,212.1,149.1
5.41,0.0,0.0,0.0,344.2,240.3,196.8
5.42,5.1,4.1,0.0,289.0,283.0,234.6
5.43,0.0,0.0,0.0,233.8,317.9,273.8
5.44,0.0,0.0,0.0,174.2,349.5,308.6
5.45,2.2,0.2,0.0,109.8,376.3,345.5
5.46,3.1,4.6,0.0,51.4,394.5,380.6
5.47,1.8,0.1,0.0,1.1,431.6,411.4
5.48,0.0,0.0,0.0,5.1,449.6,434.5
5.49,2.2,2.2,0.0,2.2,461.7,461.4
5.5,0.0,0.0,1.5,0.0,479.1,486.3
5.51,0.9,7.6,3.0,2.6,495.9,493.7
5.52,0.0,0.0,0.0,0.0,507.3,514.6
5.53,1.8,0.0,0.0,1.8,509.0,521.5
5.54,0.0,1.4,2.1,0.0,517.5,528.1
5.55,0.0,7.8,0.0,0.0,507.1,536.8
5.56,2.9,6.3,0.0,0.0,506.9,533.3
5.57,1.0,7.3,4.8,0.0,496.5,526.7
5.58,0.0,0.0,3.5,5.4,491.6,529.3
5.59,5.8,3.6,2.4,0.0,488.6,516.5
5.6,0.0,0.0,3.7,4.3,475.2,490.4
5.61,0.1,0.9,0.0,3.8,449.4,474.1
5.62,1.1,0.0,5.4,2.7,424.5,460.9
5.63,0.0,0.0,1.6,0.0,402.2,432.8
5.64,1.9,0.0,4.0,4.5,378.4,412.4
5.65,0.0,3.6,1.5,0.0,341.4,378.6
5.66,0.0,3.2,0.2,2.9,314.3,344.4
5.67,5.5,1.1,0.0,0.0,289.3,303.8
5.68,0.0,0.0,1.5,0.0,244.6,272.5
5.69,5.8,0.0,0.0,7.9,209.4,226.2
5.7,75.2,0.0,3.5,0.0,174.8,195.6
5.71,131.6,3.5,0.0,4.6,137.1,150.0
5.72,171.5,4.7,0.0,0.5,93.8,101.8
5.73,215.7,4.2,8.2,0.0,56.4,64.5
5.74,270.7,0.0,0.0,0.0,17.9,25.9
5.75,317.0,0.0,0.0,0.0,7.8,0.0
5.76,361.0,0.0,0.0,0.0,0.0,2.2
5.77,398.0,5.7,1.3,0.0,0.0,0.0
5.78,442.2,0.0,0.0,0.0,6.1,0.3
5.79,475.7,0.0,0.0,3.7,0.0,0.0
5.8,497.6,6.6,3.4,1.0,0.0,0.0
5.81,532.1,5.1,0.0,0.0,1.0,0.2
5.82,559.0,0.1,3.2,3.4,4.3,7.2
5.83,568.4,0.0,3.3,0.0,1.4,0.0
5.84,578.6,0.0,4.2,0.0,0.0,0.0
5.85,587.0,0.9,0.6,3.0,0.0,5.2
5.86,592.7,6.4,13.0,0.0,0.0,0.0
5.87,581.2,1.7,4.2,0.0,4.9,0.0
5.88,581.9,2.9,1.3,7.4,0.0,0.0
5.89,568.0,4.7,0.0,0.0,0.0,0.0
5.9,560.6,0.0,0.0,0.0,0.0,0.0
5.91,531.7,10.1,5.7,0.0,0.0,0.0
5.92,513.8,40.8,6.8,4.7,1.0,0.0
5.93,473.3,66.6,17.7,0.0,1.8,0.5
5.94,446.8,102.4,53.1,0.0,1.7,0.0
5.95,408.8,140.5,82.7,0.0,0.0,0.0
5.96,363.8,179.4,126.9,5.3,0.0,0.0
5.97,324.7,209.4,156.5,3.3,1.0,0.0
5.98,282.9,240.2,190.9,0.0,0.0,0.0
5.99,228.6,276.4,231.9,5.5,7.4,0.0
6.0,173.0,291.0,265.7,3.0,7.5,0.3
6.01,128.2,321.7,298.1,0.0,8.0,4.3
6.02,72.0,346.9,325.6,0.0,0.0,0.5
6.03,21.0,364.6,352.7,1.3,2.3,0.0
6.04,0.0,387.4,371.3,0.0,3.5,0.0
6.05,0.0,398.3,397.1,0.0,3.0,0.0
6.06,0.0,425.4,411.2,1.2,0.0,0.0
6.07,1.9,429.6,426.3,0.0,5.1,0.0
6.08,0.0,450.5,451.5,0.0,0.0,0.0
6.09,0.0,449.7,456.9,0.0,0.5,0.0
6.1,3.1,458.8,471.7,4.1,0.0,0.0
6.11,1.1,456.6,478.0,0.0,2.6,4.0
6.12,0.0,456.2,473.5,0.0,0.0,4.4
6.13,0.0,450.8,477.5,0.0,1.9,0.0
6.14,3.3,447.8,468.7,3.8,0.9,0.0
6.15,1.4,440.1,457.1,0.0,0.7,0.0
6.16,9.5,424.7,455.2,7.2,0.0,3.2
6.17,1.7,413.7,440.0,2.6,3.1,0.6
6.18,1.6,395.8,424.5,0.0,0.0,0.4
6.19,0.0,389.1,415.8,1.0,0.0,2.1
6.2,3.3,359.0,380.8,0.0,2.3,0.0
6.21,2.5,342.9,364.9,3.4,0.0,5.5
6.22,5.0,311.4,333.6,0.0,0.0,0.0
6.23,0.0,286.7,313.2,42.4,0.0,0.0
6.24,0.0,252.3,280.8,104.2,1.1,0.0
6.25,0.0,226.1,249.3,163.1,0.0,4.9
6.26,3.2,197.8,210.6,204.0,0.0,0.0
6.27,6.0,171.2,176.5,271.2,0.0,3.8
6.28,0.0,132.6,147.3,315.9,4.7,0.0
6.29,0.0,103.4,113.9,357.1,0.0,0.0
6.3,1.3,66.0,71.1,397.9,0.0,2.6
6.31,0.0,35.1,27.6,445.7,4.2,0.0
6.32,3.8,0.0,1.4,490.1,3.2,3.3
6.33,0.0,9.6,9.7,524.3,4.1,1.4
6.34,0.0,0.0,0.4,557.3,0.0,0.0
6.35,0.0,0.0,5.8,578.3,6.9,0.0
6.36,0.0,0.0,0.0,597.1,2.5,0.0
6.37,0.0,9.3,0.0,616.1,9.8,1.4
6.38,0.0,3.3,2.5,629.1,0.0,7.6
6.39,0.0,0.0,1.6,636.1,0.0,0.0
6.4,4.5,5.0,0.0,633.1,0.0,2.1
6.41,0.0,2.8,0.0,635.9,0.0,0.1
6.42,0.0,7.9,4.0,620.7,2.6,0.1
6.43,0.0,0.0,4.8,605.5,4.3,0.0
6.44,4.2,0.0,6.0,587.8,0.0,0.0
6.45,0.0,0.0,7.2,570.5,18.2,1.3
6.46,0.0,0.0,0.5,537.4,58.5,0.0
6.47,2.2,4.2,0.0,502.5,92.4,20.9
6.48,0.0,0.0,5.4,472.3,128.4,69.3
6.49,2.6,3.0,2.9,436.7,169.6,105.9
6.5,0.0,9.4,0.0,385.0,205.2,144.2
6.51,2.8,0.0,0.0,342.1,238.1,189.1
6.52,0.0,0.0,2.0,291.6,265.3,213.9
6.53,0.0,0.5,0.0,233.0,288.1,262.5
6.54,0.0,3.9,0.0,181.6,325.1,288.4
6.55,0.0,0.0,4.3,121.0,349.7,325.4
6.56,0.0,0.0,3.0,68.9,377.3,352.8
6.57,2.7,4.2,5.3,10.3,398.0,379.8
6.58,0.0,1.5,0.0,0.0,421.2,414.6
6.59,0.0,0.0,1.0,0.0,435.3,440.1
6.6,0.0,0.0,2.8,0.0,450.0,452.4
6.61,4.5,6.0,0.0,2.1,473.0,472.3
6.62,0.0,1.6,0.0,0.0,474.6,485.9
6.63,0.0,0.0,0.0,0.0,486.0,504.3
6.64,0.0,0.0,0.1,0.0,494.6,497.4
6.65,5.8,0.1,6.5,0.0,496.4,512.7
6.66,1.1,2.9,8.1,1.0,495.0,510.4
6.67,3.1,0.0,0.0,2.0,489.3,502.7
6.68,0.0,0.0,2.1,1.0,484.5,506.2
6.69,0.0,1.1,2.2,0.0,477.7,507.5
6.7,1.8,0.0,1.6,1.0,461.9,486.7
6.71,0.2,2.3,1.6,0.0,438.2,478.6
6.72,2.2,0.0,1.2,0.0,426.2,463.3
6.73,0.0,1.4,6.8,3.0,411.4,438.7
6.74,1.1,4.4,4.4,3.3,384.0,416.6
6.75,0.6,1.9,0.0,3.8,368.7,384.1
6.76,3.1,0.6,3.2,0.0,335.6,360.4
6.77,3.2,0.0,3.6,4.7,307.9,336.9
6.78,0.0,0.0,1.3,0.0,282.0,301.4
6.79,0.0,0.0,4.5,2.6,245.1,268.7
6.8,4.0,5.0,0.8,0.0,213.4,232.1
6.81,4.8,0.0,0.8,0.0,182.0,203.1
6.82,0.0,16.0,0.5,0.0,137.2,154.3
6.83,0.0,46.1,5.4,0.0,105.7,123.1
6.84,0.4,77.3,43.4,0.4,73.4,77.1
6.85,3.7,103.2,71.2,0.0,33.2,42.7
6.86,7.2,134.5,99.0,7.0,5.9,0.0
6.87,2.1,162.1,139.1,0.0,0.0,0.7
6.88,0.0,190.7,164.6,0.0,0.0,0.0
6.89,0.0,219.3,191.2,0.0,3.1,0.6
6.9,0.0,243.5,217.2,0.0,3.5,4.9
6.91,0.0,261.0,248.1,4.1,0.0,1.5
6.92,0.0,285.6,277.7,5.9,1.6,4.9
6.93,8.2,312.6,296.3,0.0,3.0,0.0
6.94,7.1,333.8,324.7,0.0,0.0,0.0
6.95,4.5,352.8,352.2,0.0,0.0,0.1
6.96,0.0,376.4,364.0,5.2,0.8,0.0
6.97,3.4,396.0,393.5,4.5,3.6,0.0
6.98,2.6,413.7,412.7,0.0,0.0,0.0
6.99,1.8,432.5,433.4,0.0,0.0,4.8
7.0,9.9,454.6,450.2,0.0,0.0,0.0
7.01,45.8,465.5,469.6,0.7,1.7,5.7
7.02,84.2,488.1,492.3,2.2,0.0,0.1
7.03,121.1,491.0,497.3,0.0,0.0,2.6
7.04,156.2,499.9,512.3,0.0,5.0,2.2
7.05,182.6,510.4,530.1,6.5,0.0,0.0
7.06,223.4,519.3,529.4,0.0,0.0,1.5
7.07,252.3,526.3,546.7,6.0,0.0,7.7
7.08,278.7,537.8,545.8,2.6,0.0,1.0
7.09,317.4,529.4,557.5,0.0,2.1,3.6
7.1,341.8,538.1,556.4,0.0,1.3,2.8
7.11,361.7,535.8,556.0,0.0,2.4,1.2
7.12,375.6,527.4,554.2,0.0,2.2,0.7
7.13,395.1,534.0,550.0,0.0,8.4,2.2
7.14,401.5,531.8,549.2,6.0,0.0,3.1
7.15,410.7,517.5,547.2,0.0,0.0,0.0
7.16,410.4,513.6,536.7,4.3,0.0,1.0
7.17,417.7,498.0,527.0,0.0,0.0,0.0
7.18,414.1,489.7,517.2,0.0,0.0,0.0
7.19,403.0,487.3,510.6,2.2,0.4,5.2
7.2,398.8,468.3,498.5,0.0,5.0,0.0
7.21,386.1,451.4,476.3,2.3,6.2,0.0
7.22,377.7,441.2,460.3,0.0,2.0,3.2
7.23,355.0,421.3,447.1,1.8,8.6,0.0
7.24,329.4,403.4,433.0,0.0,0.0,0.0
7.25,305.5,389.0,411.5,0.0,0.0,3.6
7.26,277.3,361.0,380.7,3.4,4.2,0.6
7.27,246.5,340.7,362.3,2.5,0.0,1.9
7.28,211.0,322.5,336.2,0.0,0.0,0.0
7.29,181.0,302.5,314.4,0.0,2.1,0.0
7.3,143.3,279.4,296.6,0.0,0.0,0.0
7.31,104.8,246.9,258.2,0.7,0.0,0.0
7.32,74.3,227.6,230.4,0.0,0.0,0.0
7.33,35.7,194.5,205.8,0.0,0.0,1.2
7.34,0.0,178.1,181.9,1.2,4.0,0.0
7.35,0.0,138.9,154.3,0.0,0.1,0.7
7.36,4.0,121.0,124.2,2.1,0.0,0.6
7.37,4.2,85.0,97.5,0.9,0.0,1.5
7.38,4.1,67.3,55.7,0.0,0.0,2.0
7.39,0.2,33.1,37.3,0.0,36.8,0.0
7.4,0.0,0.0,1.0,0.5,70.2,32.9
7.41,0.0,0.0,2.9,0.0,98.9,68.7
7.42,1.4,3.1,0.0,0.0,126.3,93.4
7.43,1.5,4.2,0.0,1.9,169.3,140.6
7.44,5.1,0.0,0.9,5.7,196.1,173.1
7.45,4.4,0.2,4.6,0.0,233.7,208.7
7.46,0.0,3.0,0.0,2.2,258.5,234.5
7.47,0.0,0.5,0.1,0.0,287.2,270.7
7.48,0.0,0.0,0.0,1.0,320.5,299.0
7.49,0.9,0.0,2.0,0.0,357.0,336.7
7.5,0.0,0.9,3.1,4.9,377.0,357.3
7.51,0.0,4.9,5.1,0.0,399.8,387.1
7.52,1.0,6.5,0.0,0.0,424.6,419.5
7.53,0.0,3.1,3.7,4.2,438.6,440.0
7.54,0.0,1.1,5.4,0.0,462.1,462.3
7.55,1.2,3.0,0.0,0.0,476.0,491.6
7.56,0.0,0.0,2.4,49.6,510.8,512.0
7.57,1.0,0.0,3.8,79.9,526.1,529.6
7.58,1.1,0.0,0.0,128.0,536.0,546.8
7.59,0.0,0.0,0.0,172.3,547.6,557.2
7.6,0.0,1.3,3.8,213.0,551.6,570.1
7.61,5.8,0.7,0.0,250.1,565.9,579.2
7.62,0.0,2.8,0.0,286.5,581.0,591.2
7.63,0.0,2.2,0.0,319.9,579.5,595.2
7.64,0.0,1.0,2.9,346.8,579.9,600.2
7.65,0.1,2.2,0.0,386.7,576.4,606.9
7.66,0.1,0.0,0.0,400.3,588.3,609.7
7.67,0.0,1.7,0.4,422.7,579.8,604.9
7.68,4.9,0.0,4.0,433.9,568.5,606.8
7.69,0.0,1.5,9.1,444.5,565.4,591.0
7.7,1.6,2.7,0.0,450.3,555.6,578.5
7.71,6.2,0.0,1.3,447.6,549.9,578.8
7.72,0.0,0.2,0.0,450.3,539.2,560.9
7.73,0.0,0.0,4.1,442.0,522.5,549.0
7.74,0.0,0.0,0.0,436.6,511.9,527.2
7.75,0.0,0.0,0.0,411.1,491.8,513.0
7.76,0.0,5.1,0.0,393.4,476.8,491.1
7.77,5.7,4.3,0.0,368.0,450.6,474.2
7.78,7.3,2.1,1.3,349.6,442.1,451.5
7.79,0.0,7.9,1.9,309.2,404.2,429.0
7.8,7.6,0.0,0.0,280.6,378.0,407.7
7.81,0.1,12.1,0.0,245.1,351.4,378.1
7.82,7.0,0.0,2.9,201.2,327.3,340.3
7.83,0.0,1.0,0.0,154.7,292.9,319.3
7.84,0.5,0.0,4.6,111.7,271.6,286.4
7.85,1.5,1.5,0.0,76.3,232.5,253.6
7.86,12.7,3.3,0.0,22.9,209.6,221.1
7.87,3.4,0.0,0.0,1.6,171.8,188.4
7.88,0.0,7.1,5.2,0.5,143.3,150.6
7.89,5.0,1.0,0.6,1.5,114.4,117.8
7.9,53.1,1.1,0.0,1.9,87.9,88.1
7.91,105.7,0.0,0.0,0.0,40.9,45.1
7.92,163.5,1.7,7.0,0.0,10.9,8.1
7.93,211.0,0.0,0.0,2.9,0.0,0.0
7.94,261.4,0.0,0.0,0.0,0.0,0.0
7.95,307.7,0.0,2.3,0.0,0.0,0.0
7.96,354.2,10.7,0.0,2.6,3.3,0.0
7.97,397.0,0.0,5.1,0.0,0.0,5.8
7.98,427.0,0.0,2.5,1.9,9.0,0.0
7.99,473.6,0.0,3.6,5.6,1.7,0.7
8.0,499.6,0.0,2.2,0.1,0.0,0.0
8.01,526.5,2.2,0.0,4.0,0.0,1.8
8.02,556.9,2.2,0.0,0.6,0.0,0.4
8.03,578.0,2.7,0.0,6.3,3.2,0.0
8.04,591.1,0.0,0.0,0.0,0.0,0.7
8.05,608.9,1.4,1.9,0.0,0.0,0.7
8.06,607.3,0.0,3.2,2.7,0.0,0.0
8.07,613.6,0.0,5.9,0.0,2.7,1.3
8.08,610.7,0.0,1.5,4.6,4.9,4.8
8.09,606.1,0.0,3.7,0.0,5.5,0.0
8.1,596.0,4.3,0.0,8.3,2.1,0.0
8.11,575.0,2.8,0.0,8.5,0.0,0.0
8.12,561.7,5.2,1.9,1.1,3.2,3.4
8.13,534.6,36.5,0.0,2.2,0.0,0.0
8.14,498.2,74.3,3.7,4.8,0.0,2.3
8.15,465.6,98.6,36.6,0.0,1.7,0.0
8.16,437.5,142.9,75.3,0.0,0.0,1.0
8.17,397.4,173.3,118.9,5.0,0.0,0.0
8.18,355.6,207.3,156.7,1.1,0.5,0.0
8.19,311.0,237.3,185.2,0.0,1.0,6.1
8.2,264.8,261.7,226.6,0.0,3.8,0.0
8.21,218.4,288.0,255.2,0.0,3.3,1.9
8.22,159.2,317.9,289.4,0.0,0.8,6.9
8.23,106.8,348.0,325.2,0.0,0.0,2.7
8.24,54.2,371.7,351.0,3.7,0.4,0.0
8.25,6.3,384.6,377.2,4.0,0.0,0.0
8.26,5.0,405.2,405.7,2.3,0.0,0.0
8.27,0.0,423.0,416.9,1.6,10.5,0.6
8.28,0.0,439.0,434.9,0.0,0.7,0.9
8.29,0.0,447.1,452.5,2.4,1.8,0.0
8.3,0.0,456.6,468.2,2.5,0.0,0.0
8.31,0.0,466.2,470.8,5.0,4.1,0.0
8.32,0.0,474.4,487.6,8.5,3.0,0.0
8.33,0.2,471.4,491.5,0.0,3.1,7.9
8.34,0.0,475.2,499.1,0.0,0.9,0.0
8.35,4.2,476.8,496.8,0.0,4.1,0.0
8.36,0.0,461.7,489.4,0.7,5.1,0.0
8.37,0.0,458.0,487.7,0.1,1.1,2.5
8.38,1.9,452.2,478.8,0.0,0.0,0.0
8.39,0.0,433.4,460.6,4.1,3.6,0.0
8.4,1.6,417.3,446.8,0.0,0.0,0.0
8.41,0.4,406.6,422.2,0.0,0.0,0.0
8.42,0.0,380.8,406.5,0.0,0.0,1.2
8.43,6.4,364.5,385.3,0.0,0.0,10.7
8.44,0.0,337.9,363.5,0.0,3.3,2.2
8.45,8.2,309.1,332.3,45.8,0.0,0.0
8.46,0.0,285.0,304.9,99.7,0.0,0.0
8.47,0.0,255.4,271.1,150.6,0.0,0.0
8.48,0.3,227.9,244.1,209.4,0.2,2.9
8.49,0.0,190.1,211.1,255.9,0.0,2.7
8.5,0.0,159.9,175.7,308.4,0.0,0.0
8.51,1.6,126.0,137.8,348.7,0.0,4.9
8.52,2.2,95.0,94.4,391.6,0.0,0.1
8.53,0.0,53.5,60.4,428.2,0.0,3.1
8.54,3.9,26.7,23.1,465.4,4.3,1.2
8.55,4.6,1.9,0.0,499.1,0.0,0.0
8.56,5.7,0.0,0.3,521.0,0.0,0.0
8.57,2.1,4.8,5.7,546.5,0.0,0.0
8.58,5.5,8.9,3.2,558.1,1.7,3.4
8.59,0.0,4.0,0.0,576.4,0.0,0.0
8.6,0.0,5.7,2.7,578.0,0.0,1.8
8.61,0.0,0.3,2.6,585.5,0.0,0.0
8.62,0.5,0.0,0.0,578.9,4.3,3.1
8.63,0.0,0.0,3.4,576.2,1.3,1.3
8.64,0.0,1.0,0.0,552.0,0.0,0.0
8.65,7.5,0.0,0.0,532.2,0.0,0.0
8.66,0.0,0.0,1.8,512.3,25.4,3.7
8.67,1.7,0.0,0.9,481.4,52.8,0.0
8.68,0.0,2.5,0.0,449.3,92.7,26.6
8.69,0.3,0.0,0.0,421.1,127.8,69.6
8.7,0.0,0.0,0.0,378.7,160.3,116.9
8.71,1.8,6.0,2.4,333.6,205.5,143.4
8.72,4.7,0.0,0.0,287.7,224.8,184.8
8.73,6.6,3.5,0.7,238.1,258.6,219.3
8.74,1.2,0.0,1.4,196.2,282.4,249.8
8.75,2.4,2.2,0.0,134.1,314.4,285.0
8.76,0.0,4.4,0.0,77.9,340.7,312.7
8.77,0.0,3.0,0.0,31.9,357.6,341.1
8.78,3.8,3.6,2.3,0.0,380.1,361.4
8.79,3.5,0.0,0.0,8.2,394.8,391.0
8.8,0.8,4.5,0.5,0.0,409.3,415.0
8.81,3.5,0.0,1.5,3.4,430.9,429.1
8.82,2.0,1.0,2.4,4.3,434.7,447.6
8.83,4.8,1.0,0.0,0.0,434.7,457.0
8.84,1.2,1.9,0.0,0.0,456.0,462.6
8.85,0.0,1.3,6.7,3.0,447.4,465.3
8.86,1.3,0.0,6.9,2.3,448.5,467.5
8.87,0.0,0.0,3.9,0.0,452.1,462.0
8.88,1.5,3.5,1.3,0.0,438.2,461.9
8.89,0.0,0.7,0.0,0.0,428.5,455.5
8.9,0.0,4.6,2.9,2.4,411.9,450.5
8.91,1.8,0.0,0.0,0.0,395.3,431.5
8.92,1.9,0.0,2.2,0.0,383.7,408.5
8.93,0.0,3.9,0.0,0.0,365.9,386.0
8.94,0.0,0.0,0.0,0.0,343.4,368.0
8.95,5.5,1.4,0.7,0.0,315.8,346.6
8.96,0.0,0.0,1.0,0.0,291.4,314.5
8.97,9.0,6.6,2.0,0.5,255.6,287.5
8.98,0.0,0.0,0.0,2.3,234.9,252.5
8.99,1.6,0.0,0.0,9.1,202.2,222.2
9.0,44.8,0.4,6.5,0.0,176.7,177.6
9.01,98.1,0.0,10.0,4.5,135.1,153.7
9.02,152.0,1.3,1.8,0.0,96.6,105.1
9.03,212.7,6.4,0.0,0.0,64.9,74.3
9.04,268.2,0.0,0.0,0.0,28.1,31.0
9.05,315.7,1.6,2.0,0.0,1.7,0.0
9.06,370.1,0.0,5.4,0.1,0.1,0.0
9.07,415.0,0.0,0.0,0.0,0.0,1.0
9.08,464.7,0.0,0.0,0.0,0.0,1.8
9.09,500.2,0.0,0.8,6.9,1.1,4.2
9.1,533.6,4.3,3.5,0.0,5.5,5.6
9.11,564.3,0.0,0.0,0.0,0.3,1.3
9.12,590.6,0.0,0.0,3.6,3.3,6.9
9.13,612.0,0.0,2.5,0.0,4.1,0.4
9.14,620.0,0.0,4.5,4.4,1.1,4.3
9.15,628.9,0.0,0.0,0.0,0.0,1.7
9.16,640.9,3.8,1.6,0.0,0.8,0.0
9.17,632.7,0.0,0.0,1.4,4.8,0.7
9.18,620.9,0.0,0.0,2.4,2.1,2.0
9.19,615.2,0.0,4.1,3.1,3.0,0.0
9.2,596.7,7.0,1.5,0.0,0.0,1.7
9.21,564.9,15.3,2.0,2.1,0.0,3.5
9.22,543.1,49.0,6.0,3.0,0.0,0.0
9.23,511.5,95.1,16.4,0.8,0.0,0.0
9.24,472.0,125.0,61.0,0.0,4.7,6.7
9.25,430.9,169.3,105.9,0.0,0.0,0.0
9.26,376.8,196.1,144.4,2.4,0.1,0.0
9.27,334.4,240.8,190.1,0.2,0.0,0.0
9.28,279.7,268.4,225.3,0.0,0.0,0.0
9.29,224.3,297.7,259.5,5.1,2.7,0.0
9.3,173.0,330.9,299.4,0.0,0.0,0.0
9.31,117.3,360.7,333.5,6.6,0.0,0.0
9.32,59.4,383.1,367.8,0.0,7.4,2.1
9.33,5.3,410.5,394.5,1.3,4.0,8.1
9.34,0.0,426.5,420.8,0.0,2.3,3.3
9.35,1.4,449.2,443.4,0.0,1.5,4.5
9.36,3.1,463.6,461.5,0.0,0.0,0.0
9.37,0.5,473.7,476.3,1.3,8.0,0.4
9.38,0.5,481.4,494.0,2.7,3.2,1.7
9.39,3.3,489.9,501.7,0.0,0.0,0.0
9.4,0.0,494.6,516.6,0.0,0.0,0.0
9.41,0.0,500.6,518.4,0.0,2.3,3.4
9.42,0.0,493.0,515.2,8.2,0.0,4.4
9.43,2.5,487.0,510.3,0.0,0.0,0.3
9.44,0.0,486.2,501.1,5.7,1.7,0.0
9.45,1.4,463.7,485.5,0.0,0.0,0.0
9.46,2.7,448.5,475.5,0.0,2.1,0.0
9.47,0.0,431.4,459.2,2.5,1.8,0.3
9.48,3.0,404.0,439.1,0.0,0.0,1.0
9.49,1.5,383.1,416.3,6.4,2.5,0.0
9.5,0.0,357.2,391.5,0.3,0.0,1.0
9.51,5.8,334.0,355.8,1.8,0.0,1.7
9.52,0.0,300.8,324.1,0.0,0.0,1.0
9.53,0.0,270.2,298.6,2.6,4.5,0.0
9.54,0.0,240.5,259.9,39.7,0.0,0.0
9.55,0.0,204.6,217.4,85.5,5.5,1.6
9.56,0.2,164.2,179.2,144.9,7.1,6.3
9.57,0.0,124.9,138.7,186.3,0.0,0.0
9.58,0.0,94.0,97.7,241.0,0.0,2.2
9.59,2.5,53.9,57.3,287.2,4.2,3.5
9.6,1.4,5.3,23.0,326.0,0.0,0.0
9.61,1.3,0.0,0.8,373.4,0.0,4.6
9.62,1.6,0.7,2.7,411.8,0.0,4.8
9.63,2.5,3.1,0.0,444.3,0.0,5.5
9.64,0.0,3.6,0.0,481.3,5.2,1.8
9.65,0.0,1.1,4.9,508.8,0.6,9.4
9.66,0.0,2.3,1.6,532.1,5.1,0.0
9.67,0.1,0.3,0.0,551.9,2.0,8.5
9.68,0.0,0.0,2.7,567.2,0.0,3.1
9.69,4.2,0.0,7.7,576.7,0.0,5.4
9.7,4.8,0.1,0.0,584.7,2.2,0.0
9.71,0.8,0.0,6.1,582.8,3.3,3.4
9.72,0.0,0.0,0.0,592.4,4.0,5.7
9.73,1.9,0.0,3.8,567.8,0.0,0.0
9.74,0.0,0.2,0.0,558.1,0.7,0.0
9.75,0.0,0.0,0.0,540.9,2.3,0.0
9.76,3.9,0.0,1.8,529.0,16.1,0.0
9.77,0.0,2.0,4.6,489.3,47.6,0.0
9.78,3.2,0.0,1.5,466.0,83.2,22.3
9.79,2.7,0.0,2.3,431.2,119.2,72.5
9.8,0.0,0.0,0.0,394.0,155.8,105.0
9.81,3.9,3.1,0.0,356.8,190.4,129.1
9.82,2.8,6.8,2.8,313.0,211.0,172.8
9.83,0.4,3.1,7.0,260.2,243.8,208.5
9.84,0.0,0.0,4.5,214.5,273.1,237.4
9.85,0.0,0.0,0.0,156.2,304.5,271.3
9.86,0.0,1.0,0.0,112.6,324.2,301.8
9.87,2.2,0.7,0.0,56.7,347.6,323.5
9.88,0.0,2.2,0.0,6.3,364.8,350.8
9.89,1.8,0.0,0.2,0.0,391.2,379.4
9.9,0.0,0.3,1.6,1.6,405.2,400.5
9.91,0.0,1.7,0.0,0.0,417.5,416.1
